#Frame        Nb65bp1        Trop2
     287       1.2629       3.7083
     288       1.2010       3.6215
     289       1.2500       3.7104
     290       1.2124       3.5105
     291       1.2405       3.7382
     292       1.2899       3.6289
     293       1.2456       3.6727
     294       1.1978       3.5887
     295       1.1821       3.5698
     296       1.2804       3.6342
     297       1.2192       3.6849
     298       1.2083       3.6134
     299       1.1896       3.4594
     300       1.2376       3.4644
     301       1.1836       3.5309
     302       1.2116       3.4887
     303       1.1082       3.3316
     304       1.1958       3.5406
     305       1.1787       3.6320
     306       1.1973       3.4200
     307       1.2237       3.6552
     308       1.1773       3.5599
     309       1.1602       3.5624
     310       1.1171       3.7162
     311       1.1401       3.8036
     312       1.2448       3.8218
     313       1.1519       3.9267
     314       1.1481       3.7243
     315       1.1757       3.8567
     316       1.0972       3.5686
     317       1.1553       3.5840
     318       1.1157       3.6207
     319       1.2177       3.5933
     320       1.2146       3.7992
     321       1.2320       3.5992
     322       1.1718       3.7431
     323       1.1529       3.6560
     324       1.1427       3.6714
     325       1.1863       3.7093
     326       1.2198       3.7833
     327       1.3004       3.9184
     328       1.2114       3.5918
     329       1.2277       3.6150
     330       1.1646       3.8369
     331       1.2640       3.9179
     332       1.2114       3.5579
     333       1.1047       3.7819
     334       1.1692       3.7888
     335       1.2195       3.6382
     336       1.1431       3.6841
     337       1.1235       3.7234
     338       1.1914       3.6643
     339       1.2640       3.6763
     340       1.2279       3.5828
     341       1.1861       3.5790
     342       1.2316       3.6481
     343       1.2684       3.6875
     344       1.2308       3.5881
     345       1.2052       3.8123
     346       1.2588       3.6035
     347       1.1789       3.5086
     348       1.2476       3.6273
     349       1.2242       3.4582
     350       1.2296       3.6462
     351       1.2460       3.6143
     352       1.1891       3.5884
     353       1.1530       3.6909
     354       1.2874       3.7725
     355       1.2955       3.8098
     356       1.2095       3.6811
     357       1.2426       3.8961
     358       1.2239       3.6050
     359       1.2248       3.6192
     360       1.1463       3.6086
     361       1.2460       3.4657
     362       1.1759       3.5337
     363       1.2497       3.5876
     364       1.1298       3.5712
     365       1.2679       3.5223
     366       1.1830       3.6062
     367       1.1379       3.6495
     368       1.3164       3.6249
     369       1.3553       3.5902
     370       1.2698       3.5861
     371       1.2637       3.6592
     372       1.3055       3.7163
     373       1.2830       3.6778
     374       1.2851       3.4910
     375       1.3661       3.6946
     376       1.2807       3.6016
     377       1.2208       3.6564
     378       1.2262       3.5503
     379       1.1855       3.2599
     380       1.2295       3.5367
     381       1.2514       3.6180
     382       1.2869       3.5907
     383       1.3024       3.4541
     384       1.2348       3.5477
     385       1.2079       3.5567
     386       1.2603       3.5045
     387       1.2680       3.5460
     388       1.2850       3.6018
     389       1.2999       3.6182
     390       1.1729       3.6667
     391       1.1791       3.5966
     392       1.2665       3.5865
     393       1.3107       3.6417
     394       1.3062       3.7895
     395       1.2781       3.6125
     396       1.2697       3.7246
     397       1.1924       3.4886
     398       1.2221       3.7145
     399       1.3079       3.8063
     400       1.1947       3.6468
     401       1.2077       3.8828
     402       1.2293       3.5820
     403       1.1536       3.7656
     404       1.2657       3.6208
     405       1.2400       3.5161
     406       1.2757       3.6814
     407       1.2879       4.0017
     408       1.2149       4.0051
     409       1.3197       4.0010
     410       1.2528       3.8390
     411       1.2750       3.7715
     412       1.3433       3.8354
     413       1.2704       3.8008
     414       1.2549       3.5950
     415       1.1823       3.7724
     416       1.2473       3.5521
     417       1.2728       3.6494
     418       1.2746       3.6715
     419       1.2614       3.6677
     420       1.2755       3.6927
     421       1.3343       3.5926
     422       1.3252       3.6238
     423       1.2740       3.6800
     424       1.2704       3.7807
     425       1.2935       3.7517
     426       1.2490       3.6182
     427       1.2432       3.7608
     428       1.2642       3.6019
     429       1.4029       3.6635
     430       1.3059       3.6225
     431       1.3372       3.6350
     432       1.2792       3.6062
     433       1.3187       3.5946
     434       1.2929       3.6717
     435       1.2852       3.5656
     436       1.2813       3.4866
     437       1.2292       3.4381
     438       1.3040       3.5240
     439       1.3041       3.5044
     440       1.2239       3.4000
     441       1.1954       3.6523
     442       1.2086       3.5615
     443       1.2504       3.6739
     444       1.3155       3.5199
     445       1.2373       3.6261
     446       1.2746       3.7957
     447       1.2922       3.7150
     448       1.3082       3.6858
     449       1.3121       3.6896
     450       1.2346       3.5455
     451       1.2177       3.6913
     452       1.2937       3.8957
     453       1.2955       3.5941
     454       1.2868       3.5198
     455       1.2096       3.5126
     456       1.1801       3.5022
     457       1.2091       3.7196
     458       1.2633       3.4951
     459       1.2039       3.8432
     460       1.2574       3.7182
     461       1.2011       3.5743
     462       1.2419       3.7235
     463       1.2559       3.4869
     464       1.3216       3.6591
     465       1.3082       3.9086
     466       1.3903       3.6837
     467       1.3541       3.7315
     468       1.3189       3.7770
     469       1.4066       3.8140
     470       1.3959       3.6874
     471       1.3234       3.8665
     472       1.3826       3.7944
     473       1.4302       3.7155
     474       1.4272       3.7446
     475       1.2569       3.7383
     476       1.3550       3.6394
     477       1.2514       3.9505
     478       1.2498       3.9522
     479       1.3020       3.6480
     480       1.2998       3.8568
     481       1.3483       3.8270
     482       1.3761       3.7439
     483       1.3296       3.7111
     484       1.3414       3.7102
     485       1.3104       3.5429
     486       1.2952       3.5736
     487       1.3146       3.7521
     488       1.3342       3.7448
     489       1.2598       3.7382
     490       1.3148       3.6264
     491       1.2371       3.6000
     492       1.2454       3.6558
     493       1.1914       3.5340
     494       1.3427       3.7091
     495       1.2080       3.6058
     496       1.2501       3.8020
     497       1.3839       3.6997
     498       1.3162       3.4899
     499       1.2940       3.6011
     500       1.2703       3.5302
     501       1.2818       3.4551
     502       1.3477       3.3815
     503       1.4480       3.4307
     504       1.1675       3.3819
     505       1.2767       3.2640
     506       1.3336       3.4542
     507       1.2389       3.3721
     508       1.2825       3.6647
     509       1.2678       3.6126
     510       1.2249       3.5809
     511       1.3512       3.4245
     512       1.3203       3.5748
     513       1.2797       3.5292
     514       1.2408       3.5058
     515       1.2362       3.3356
     516       1.2487       3.5272
     517       1.2972       3.6176
     518       1.2343       3.5164
     519       1.3721       3.4919
     520       1.2735       3.6687
     521       1.1755       3.6412
     522       1.3357       3.5863
     523       1.3189       3.3964
     524       1.3267       3.3141
     525       1.3378       3.2775
     526       1.2524       3.3158
     527       1.2064       3.3733
     528       1.2678       3.3835
     529       1.2339       3.0959
     530       1.2748       3.2714
     531       1.1981       3.2968
     532       1.3016       3.3416
     533       1.2269       3.2173
     534       1.2262       3.2468
     535       1.2567       3.3940
     536       1.3839       3.3558
     537       1.3715       3.4117
     538       1.4418       3.2328
     539       1.1848       3.5449
     540       1.2456       3.3028
     541       1.3055       3.3455
     542       1.2703       3.2947
     543       1.3965       3.2905
     544       1.3382       3.4034
     545       1.3811       3.4733
     546       1.4272       3.4485
     547       1.4258       3.3286
     548       1.3897       3.4445
     549       1.4792       3.5324
     550       1.4445       3.4923
     551       1.2797       3.5405
     552       1.3223       3.5386
     553       1.3885       3.3999
     554       1.2948       3.4552
     555       1.3441       3.3922
     556       1.2234       3.4299
     557       1.3653       3.4485
     558       1.2917       3.4469
     559       1.2674       3.2626
     560       1.3276       3.3565
     561       1.4414       3.2210
     562       1.3235       3.2197
     563       1.4412       3.2595
     564       1.3490       3.6588
     565       1.4205       3.3227
     566       1.3402       3.4311
     567       1.3729       3.4447
     568       1.3639       3.5251
     569       1.3219       3.4036
     570       1.3735       3.4512
     571       1.4502       3.4664
     572       1.4366       3.4780
     573       1.2802       3.4440
     574       1.2857       3.5342
     575       1.2854       3.3851
     576       1.2525       3.4218
     577       1.2477       3.4278
     578       1.2759       3.3819
     579       1.2972       3.4687
     580       1.3403       3.4614
     581       1.2916       3.3459
     582       1.2718       3.5184
     583       1.2914       3.4746
     584       1.4336       3.5703
     585       1.3388       3.3629
     586       1.2569       3.6105
     587       1.2995       3.4811
     588       1.2418       3.6126
     589       1.3945       3.5215
     590       1.3198       3.6084
     591       1.3705       3.5320
     592       1.3427       3.5636
     593       1.2461       3.5680
     594       1.3349       3.5134
     595       1.4410       3.5750
     596       1.3316       3.4664
     597       1.5684       3.3263
     598       1.3085       3.2352
     599       1.3504       3.1149
     600       1.3744       3.1680
     601       1.3450       3.2673
     602       1.2312       3.1108
     603       1.3124       3.1517
     604       1.3438       3.1603
     605       1.3451       3.1786
     606       1.3592       3.2193
     607       1.3721       3.2924
     608       1.3578       3.4509
     609       1.3651       3.2857
     610       1.4272       3.2819
     611       1.3409       3.2831
     612       1.3107       3.4831
     613       1.3615       3.5413
     614       1.4639       3.4444
     615       1.6838       3.4304
     616       1.5558       3.3588
     617       1.4981       3.5181
     618       1.4686       3.6396
     619       1.4931       3.4903
     620       1.4514       3.4774
     621       1.3471       3.7075
     622       1.4423       3.6471
     623       1.4551       3.5641
     624       1.5597       3.4476
     625       1.4381       3.3810
     626       1.4123       3.4851
     627       1.4814       3.6148
     628       1.5371       3.3734
     629       1.3705       3.4654
     630       1.4457       3.5067
     631       1.6331       3.5857
     632       1.6369       3.3778
     633       1.5539       3.3723
     634       1.5274       3.4398
     635       1.5160       3.4501
     636       1.5017       3.3433
     637       1.5880       3.5183
     638       1.4645       3.3638
     639       1.5330       3.4021
     640       1.3967       3.3763
     641       1.4254       3.5204
     642       1.3030       3.3384
     643       1.3943       3.3795
     644       1.3278       3.4630
     645       1.3787       3.3463
     646       1.3858       3.2615
     647       1.3124       3.3505
     648       1.3129       3.4085
     649       1.3757       3.3130
     650       1.3032       3.3203
     651       1.2939       3.4382
     652       1.3441       3.4005
     653       1.4476       3.2574
     654       1.3035       3.2895
     655       1.3698       3.2779
     656       1.3702       3.1720
     657       1.3502       3.0913
     658       1.3348       3.2723
     659       1.2971       3.3545
     660       1.3578       3.4048
     661       1.4077       3.4457
     662       1.4107       3.3065
     663       1.3694       3.3601
     664       1.3289       3.3828
     665       1.4608       3.6380
     666       1.3744       3.4116
     667       1.3246       3.3698
     668       1.3807       3.3756
     669       1.3433       3.4138
     670       1.4030       3.3152
     671       1.3511       3.4117
     672       1.3608       3.3972
     673       1.3719       3.4653
     674       1.4667       3.4500
     675       1.3919       3.3497
     676       1.4011       3.3428
     677       1.3181       3.3984
     678       1.3760       3.4412
     679       1.4114       3.4272
     680       1.4741       3.2916
     681       1.2796       3.6047
     682       1.3982       3.2691
     683       1.3589       3.3337
     684       1.3005       3.4945
     685       1.4077       3.5279
     686       1.3970       3.6206
     687       1.4627       3.5006
     688       1.3302       3.5770
     689       1.2486       3.4715
     690       1.3542       3.4882
     691       1.4862       3.3545
     692       1.2886       3.4792
     693       1.3658       3.3170
     694       1.3565       3.2642
     695       1.4810       3.2573
     696       1.4507       3.4852
     697       1.4639       3.4526
     698       1.3967       3.4312
     699       1.3894       3.4485
     700       1.3272       3.4380
     701       1.5144       3.4522
     702       1.3610       3.5379
     703       1.4219       3.3951
     704       1.4344       3.5768
     705       1.4344       3.4100
     706       1.4326       3.4277
     707       1.3444       3.4500
     708       1.3687       3.5992
     709       1.3080       3.4594
     710       1.3564       3.4694
     711       1.3748       3.4881
     712       1.3371       3.5471
     713       1.2826       3.5374
     714       1.3376       3.5617
     715       1.3783       3.4627
     716       1.3430       3.4204
     717       1.3077       3.3935
     718       1.2443       3.4630
     719       1.3145       3.3427
     720       1.3622       3.3239
     721       1.3217       3.2840
     722       1.3407       3.3592
     723       1.3497       3.3786
     724       1.3079       3.4057
     725       1.4801       3.4536
     726       1.3711       3.5679
     727       1.4236       3.3987
     728       1.4651       3.6300
     729       1.4176       3.3071
     730       1.4774       3.3582
     731       1.4156       3.2404
     732       1.4367       3.3012
     733       1.3526       3.3641
     734       1.4425       3.3100
     735       1.4572       3.3844
     736       1.4790       3.4278
     737       1.4118       3.4592
     738       1.4305       3.2055
     739       1.4333       3.2057
     740       1.4377       3.1853
     741       1.4385       3.3429
     742       1.4791       3.4564
     743       1.4954       3.3301
     744       1.4865       3.4006
     745       1.4439       3.3025
     746       1.4822       3.4065
     747       1.5797       3.4961
     748       1.5128       3.3677
     749       1.4873       3.3587
     750       1.5469       3.2759
     751       1.5949       3.3488
     752       1.5501       3.3019
     753       1.5900       3.4964
     754       1.5313       3.3423
     755       1.5696       3.4652
     756       1.6165       3.5664
     757       1.5090       3.4142
     758       1.6306       3.4086
     759       1.5548       3.3290
     760       1.5564       3.3982
     761       1.6069       3.3979
     762       1.6331       3.3940
     763       1.5275       3.4645
     764       1.6025       3.3442
     765       1.6197       3.3527
     766       1.5902       3.3304
     767       1.5919       3.3330
     768       1.6395       3.4623
     769       1.5816       3.3938
     770       1.5877       3.3481
     771       1.5984       3.3898
     772       1.6662       3.3921
     773       1.6408       3.4684
     774       1.5892       3.4462
     775       1.5654       3.4388
     776       1.6255       3.3610
     777       1.6869       3.3736
     778       1.8476       3.3943
     779       1.6654       3.4061
     780       1.6939       3.4198
     781       1.7346       3.3785
     782       1.7577       3.4160
     783       1.8922       3.3476
     784       1.8349       3.3993
     785       1.8588       3.3860
     786       1.8689       3.3658
     787       2.0636       3.3410
     788       1.9332       3.3862
     789       1.8961       3.3531
     790       1.8290       3.2766
     791       1.7887       3.3715
     792       1.7489       3.3138
     793       1.6271       3.3387
     794       1.6792       3.4776
     795       1.7168       3.3797
     796       1.6463       3.3856
     797       1.7443       3.3245
     798       1.7634       3.4814
     799       1.7174       3.4348
     800       1.6347       3.4285
     801       1.6625       3.4166
     802       1.5669       3.4749
     803       1.8040       3.3349
     804       1.6653       3.3764
     805       1.6439       3.5015
     806       1.6545       3.4652
     807       1.6037       3.3773
     808       1.6656       3.5062
     809       1.6336       3.4886
     810       1.6863       3.4204
     811       1.5989       3.5699
     812       1.6280       3.4383
     813       1.6640       3.4684
     814       1.7032       3.4392
     815       1.7517       3.4273
     816       1.6433       3.4484
     817       1.6402       3.4701
     818       1.6768       3.4755
     819       1.6344       3.5283
     820       1.6934       3.6415
     821       1.7393       3.4922
     822       1.6534       3.5367
     823       1.6387       3.5317
     824       1.7387       3.4115
     825       1.6745       3.4121
     826       1.6568       3.3905
     827       1.6934       3.5798
     828       1.6155       3.5159
     829       1.7528       3.6022
     830       1.6413       3.4955
     831       1.6629       3.5759
     832       1.8100       3.5985
     833       1.6344       3.3874
     834       1.6621       3.5677
     835       1.7819       3.5850
     836       1.8203       3.6621
     837       1.8296       3.6035
     838       1.7788       3.7182
     839       1.9412       3.4394
     840       1.9297       3.4659
     841       2.0061       3.5677
     842       2.0301       3.3381
     843       1.8244       3.3365
     844       1.8829       3.4267
     845       1.8599       3.4957
     846       1.9461       3.4696
     847       1.9304       3.3874
     848       1.9737       3.2810
     849       1.9021       3.2520
     850       1.7600       3.3547
     851       1.8227       3.3723
     852       1.9276       3.4958
     853       1.8713       3.4800
     854       2.0228       3.3744
     855       1.9329       3.4432
     856       2.1542       3.4923
     857       2.0839       3.4855
     858       2.0047       3.3763
     859       1.9204       3.4164
     860       1.9143       3.3862
     861       1.8917       3.4840
     862       1.9946       3.3194
     863       1.9588       3.4273
     864       1.8578       3.3637
     865       1.8929       3.4847
     866       1.8798       3.4077
     867       1.8574       3.4033
     868       1.9998       3.3876
     869       1.8455       3.3956
     870       2.0888       3.3069
     871       2.0932       3.3510
     872       2.1030       3.4277
     873       1.9766       3.3971
     874       1.9351       3.3013
     875       1.9762       3.3371
     876       1.9677       3.3904
     877       2.0864       3.3836
     878       1.8517       3.5182
     879       1.7948       3.4919
     880       1.8081       3.3068
     881       1.8748       3.3191
     882       1.8290       3.2321
     883       1.8970       3.3749
     884       1.8986       3.3985
     885       1.9977       3.3940
     886       1.9458       3.5071
     887       1.9170       3.4056
     888       2.1318       3.4329
     889       1.8984       3.5670
     890       2.0564       3.4746
     891       2.0090       3.3553
     892       1.9268       3.4248
     893       2.0248       3.4593
     894       1.8164       3.5363
     895       1.7248       3.3949
     896       1.7548       3.3431
     897       1.9055       3.3068
     898       1.8889       3.3893
     899       2.0737       3.4348
     900       1.9386       3.4487
     901       1.8417       3.3445
     902       2.0375       3.5220
     903       1.9301       3.6464
     904       1.9691       3.4707
     905       1.8943       3.4469
     906       1.8574       3.5651
     907       1.9668       3.5136
     908       2.0101       3.5052
     909       1.9166       3.5819
     910       1.9708       3.6738
     911       1.9981       3.6359
     912       1.9782       3.5814
     913       1.8988       3.6877
     914       2.0280       3.5934
     915       1.8467       3.5001
     916       2.0386       3.3759
     917       1.9809       3.4450
     918       2.0762       3.4152
     919       1.9199       3.4772
     920       1.9095       3.4483
     921       1.9982       3.4772
     922       2.0355       3.3298
     923       1.9328       3.4452
     924       1.8997       3.3254
     925       1.8605       3.3926
     926       1.8628       3.3176
     927       1.6972       3.3260
     928       1.7496       3.3607
     929       1.7370       3.3808
     930       1.8062       3.4167
     931       1.8670       3.4085
     932       1.9284       3.3696
     933       1.8870       3.3802
     934       1.8607       3.2898
     935       1.7934       3.5211
     936       1.7917       3.3885
     937       1.9305       3.4937
     938       2.0347       3.4510
     939       2.0630       3.5055
     940       1.9321       3.5017
     941       2.0250       3.2884
     942       1.8677       3.3980
     943       2.0002       3.3915
     944       1.8827       3.4905
     945       1.8696       3.4685
     946       1.9643       3.4599
     947       1.7693       3.4914
     948       1.8125       3.6284
     949       1.6815       3.6548
     950       1.7147       3.5783
     951       1.7472       3.5028
     952       1.7839       3.3970
     953       1.8488       3.3878
     954       1.7488       3.2098
     955       1.6818       3.1791
     956       1.8055       3.3283
     957       1.7325       3.4294
     958       1.7523       3.3018
     959       1.6662       3.3633
     960       1.6804       3.2510
     961       1.5989       3.3195
     962       1.6094       3.4025
     963       1.7105       3.5591
     964       1.6337       3.2771
     965       1.6017       3.2936
     966       1.5703       3.5221
     967       1.5065       3.2215
     968       1.7089       3.2537
     969       1.6722       3.3810
     970       1.8219       3.4111
     971       1.9710       3.4142
     972       1.8667       3.3552
     973       1.9669       3.5441
     974       1.9571       3.5749
     975       1.8501       3.6797
     976       1.8960       3.5788
     977       1.7897       3.8321
     978       1.9028       3.7292
     979       1.8977       3.7966
     980       1.7591       4.0220
     981       1.8551       3.7869
     982       1.8660       3.7510
     983       1.8240       3.8212
     984       1.9072       3.8214
     985       1.9193       3.8095
     986       1.8530       3.7156
     987       1.8060       3.5431
     988       1.8965       3.4766
     989       1.8474       3.3868
     990       1.8346       3.5594
     991       1.7453       3.4613
     992       1.7142       3.5790
     993       1.7781       3.4984
     994       1.6860       3.4396
     995       1.6836       3.5224
     996       1.6505       3.6276
     997       1.6252       3.4863
     998       1.7681       3.4325
     999       1.8765       3.4713
    1000       1.7833       3.3904
    1001       1.7462       3.4557
    1002       1.7489       3.3644
    1003       1.8465       3.4715
    1004       1.7007       3.3921
    1005       1.7584       3.3940
    1006       1.8407       3.7000
    1007       1.7736       3.6956
    1008       1.8130       3.7713
    1009       1.7347       3.5952
    1010       1.7583       3.7085
    1011       1.8411       3.6469
    1012       1.7747       3.6852
    1013       1.6954       3.5220
    1014       1.8203       3.3601
    1015       1.8034       3.4686
    1016       1.7932       3.4320
    1017       1.7998       3.3635
    1018       1.8351       3.6378
    1019       1.8949       3.8548
    1020       1.8463       3.8927
    1021       1.8727       3.7924
    1022       1.8043       3.6295
    1023       1.8268       3.4472
    1024       1.7597       3.6076
    1025       1.6326       3.4513
    1026       1.7016       3.4083
    1027       1.7115       3.6657
    1028       1.6198       3.5136
    1029       1.8105       3.2025
    1030       1.6751       3.1121
    1031       1.6829       3.2000
    1032       1.7348       3.2039
    1033       1.6723       3.1424
    1034       1.7839       3.1878
    1035       1.6921       3.1214
    1036       1.5970       3.1971
    1037       1.7044       3.2961
    1038       1.6830       3.1363
    1039       1.5763       3.1435
    1040       1.6978       3.3092
    1041       1.6913       3.1117
    1042       1.7490       3.1807
    1043       1.8568       3.2642
    1044       1.7428       3.2708
    1045       1.7929       3.1123
    1046       1.8682       3.3107
    1047       1.8069       3.1719
    1048       1.7879       3.1074
    1049       1.7350       3.0177
    1050       1.6919       3.1540
    1051       1.7633       3.0208
    1052       1.9472       3.2932
    1053       1.9210       3.2265
    1054       1.8669       3.1972
    1055       1.7387       2.9918
    1056       1.5839       3.1032
    1057       1.6392       3.0695
    1058       1.6561       3.2367
    1059       1.7386       3.0182
    1060       1.6922       3.1997
    1061       1.6646       3.0722
    1062       1.7769       3.1433
    1063       1.8376       3.1513
    1064       1.8097       3.3950
    1065       1.8814       3.4910
    1066       1.8805       3.2049
    1067       1.7228       3.1319
    1068       1.6126       3.3247
