#Frame       Nb108bp1        Trop2
    1067       2.0538       5.5045
    1068       2.0609       5.5068
    1069       2.0136       5.6613
    1070       1.8931       5.5275
    1071       2.0233       5.3730
    1072       1.9042       5.6147
    1073       1.7639       5.5726
    1074       2.0096       5.3448
    1075       2.1258       5.6865
    1076       2.0061       5.5975
    1077       1.8709       5.6314
    1078       1.8605       5.6783
    1079       1.8107       5.5960
    1080       1.9070       5.5381
    1081       1.9394       5.6025
    1082       1.8894       5.8517
    1083       1.8780       5.4136
    1084       1.9629       5.6060
    1085       2.0277       5.2076
    1086       2.0026       5.7425
    1087       1.9776       5.8050
    1088       2.0549       5.4336
    1089       1.9371       5.5326
    1090       2.0839       5.4315
    1091       2.0461       5.6180
    1092       1.9096       5.4933
    1093       1.8143       5.4946
    1094       1.9263       5.6301
    1095       2.0768       5.6789
    1096       1.8877       5.5898
    1097       1.9417       5.4783
    1098       1.9425       5.4175
    1099       1.9885       5.4569
    1100       2.0614       5.3164
    1101       1.9844       5.6813
    1102       1.8810       5.7862
    1103       1.8486       5.6794
    1104       1.7590       5.3434
    1105       1.8363       5.6486
    1106       1.9366       5.4848
    1107       1.9779       5.6074
    1108       1.8361       5.3693
    1109       1.9731       5.4052
    1110       1.8516       5.3241
    1111       2.0762       5.3643
    1112       1.9943       5.3241
    1113       2.1138       5.4121
    1114       1.8964       5.3326
    1115       1.9006       5.4253
    1116       2.0093       5.3805
    1117       2.1260       5.3828
    1118       2.2897       5.2582
    1119       2.1070       5.3949
    1120       2.2753       5.2340
    1121       2.0298       5.5013
    1122       2.0798       5.5150
    1123       2.1423       5.1313
    1124       2.0367       5.0334
    1125       1.9817       5.3383
    1126       2.0092       5.6781
    1127       1.9974       5.5515
    1128       2.1522       5.4811
    1129       1.9987       5.3800
    1130       1.8409       5.4539
    1131       1.9276       5.5737
    1132       1.8770       5.7674
    1133       2.0649       5.5031
    1134       1.9498       5.5503
    1135       1.9570       5.6707
    1136       2.0267       5.4771
    1137       2.0363       5.3829
    1138       1.8623       5.6546
    1139       1.9516       5.3637
    1140       1.9423       5.3994
    1141       1.7413       5.5601
    1142       1.7964       5.3572
    1143       1.8720       5.5573
    1144       1.8776       5.3412
    1145       2.1660       5.7212
    1146       2.1983       5.5964
    1147       2.0159       5.5264
    1148       1.8576       5.6159
    1149       2.0743       5.5763
    1150       2.0815       5.4905
    1151       2.1744       5.7503
    1152       2.1484       5.5570
    1153       2.2437       5.3675
    1154       1.9798       5.4003
    1155       1.7507       5.3341
    1156       1.9132       5.5796
    1157       1.8003       5.3537
    1158       1.7940       5.4334
    1159       2.1317       5.3983
    1160       1.9228       5.6242
    1161       1.8838       5.5851
    1162       1.9462       5.6418
    1163       1.9514       5.5049
    1164       1.9038       5.1094
    1165       2.0292       5.2366
    1166       1.9813       5.6474
    1167       1.8729       5.4718
    1168       1.8699       5.3977
    1169       1.8056       5.2491
    1170       1.9438       5.4153
    1171       2.0209       5.2923
    1172       1.7963       5.4503
    1173       1.8842       5.4449
    1174       1.8595       5.0637
    1175       1.9722       5.1477
    1176       2.0340       5.2470
    1177       2.0644       5.3718
    1178       2.0453       5.5697
    1179       2.0516       5.4544
    1180       2.1571       5.3995
    1181       2.0715       5.2679
    1182       1.9360       5.2605
    1183       2.1949       5.5078
    1184       2.2074       5.3834
    1185       2.1583       5.3409
    1186       2.1845       5.3846
    1187       2.1177       5.5243
    1188       2.0675       5.5942
    1189       1.9988       5.7560
    1190       2.1047       5.4901
    1191       1.8923       5.4752
    1192       1.9509       5.3825
    1193       2.0097       5.3778
    1194       1.8662       5.2283
    1195       1.9291       5.4812
    1196       1.9344       5.5085
    1197       1.9923       5.3356
    1198       1.8739       5.5645
    1199       1.8513       5.4287
    1200       1.9242       5.5848
    1201       1.8638       5.3846
    1202       1.9192       5.5469
    1203       1.8793       5.0764
    1204       1.8340       5.2544
    1205       1.8311       5.0758
    1206       2.1263       5.2340
    1207       1.9394       5.2447
    1208       1.9929       5.0748
    1209       1.9031       5.5897
    1210       1.9077       5.4508
    1211       1.9407       5.4482
    1212       1.8257       5.5360
    1213       1.9062       5.2595
    1214       2.0843       5.3657
    1215       2.0630       5.2182
    1216       2.1302       5.3217
    1217       2.0146       5.5038
    1218       2.0235       5.4006
    1219       2.0169       5.4317
    1220       2.0341       5.5687
    1221       1.9332       5.5912
    1222       1.9666       5.2227
    1223       1.8553       5.6369
    1224       1.8771       5.5675
    1225       1.9112       5.4402
    1226       1.9174       5.6415
    1227       2.0028       5.6179
    1228       2.1917       5.5653
    1229       2.0761       5.3369
    1230       2.0066       5.4228
    1231       1.9736       5.4435
    1232       1.8346       5.1362
    1233       1.9216       5.4064
    1234       1.7950       5.5554
    1235       2.0545       5.5362
    1236       1.9825       5.5109
    1237       1.8780       5.3789
    1238       1.9927       5.7024
    1239       2.0309       5.5883
    1240       2.0295       5.4004
    1241       2.3963       5.6155
    1242       2.2424       5.6740
    1243       2.0958       5.4220
    1244       2.0805       5.4556
    1245       2.0712       5.3868
    1246       2.2482       5.2773
    1247       2.0919       5.5364
    1248       2.1710       5.1613
    1249       1.8861       5.4699
    1250       2.0028       5.5111
    1251       2.2102       5.4995
    1252       2.1191       5.3723
    1253       2.1462       5.3509
    1254       2.0851       5.2210
    1255       1.9537       5.3668
    1256       2.0281       5.7046
    1257       1.9451       5.6082
    1258       2.2293       5.3418
    1259       1.9965       5.4036
    1260       2.1732       5.3526
    1261       2.1427       5.2151
    1262       2.0241       5.4587
    1263       1.9747       5.3938
    1264       1.9800       5.5433
    1265       2.0144       5.7454
    1266       2.1294       5.7259
    1267       2.0867       5.6589
    1268       1.9177       5.2769
    1269       1.8738       5.2927
    1270       2.1036       5.4743
    1271       2.0987       5.5403
    1272       1.9333       5.7056
    1273       2.0176       5.5423
    1274       1.9884       5.4104
    1275       2.1714       5.2195
    1276       1.9979       5.5413
    1277       1.9772       5.2561
    1278       2.0137       5.2643
    1279       2.1027       5.3429
    1280       1.9781       5.4947
    1281       2.1184       5.5582
    1282       1.8882       5.5843
    1283       1.9032       5.7190
    1284       1.9876       5.5256
    1285       1.7844       5.3669
    1286       1.8605       5.3092
    1287       1.8794       5.4048
    1288       1.8924       5.4788
    1289       1.7913       5.3783
    1290       1.7172       5.3423
    1291       1.9402       5.4031
    1292       1.8439       5.3437
    1293       1.7827       5.4558
    1294       1.8318       5.7308
    1295       1.8806       5.2569
    1296       1.9252       5.0514
    1297       1.8883       5.2687
    1298       1.8867       5.1566
    1299       1.8670       5.2544
    1300       1.7304       5.1252
    1301       1.8236       5.2499
    1302       1.6664       5.1659
    1303       1.6055       5.3448
    1304       1.7083       5.2156
    1305       1.8372       5.3122
    1306       1.7914       5.3806
    1307       1.7441       5.1960
    1308       1.8224       5.3014
    1309       1.8074       5.1266
    1310       1.9068       5.1629
    1311       2.1219       5.3560
    1312       1.9168       5.3543
    1313       2.0506       5.2973
    1314       2.0639       5.3482
    1315       2.0382       5.3177
    1316       1.9555       5.1596
    1317       1.9070       5.3078
    1318       1.9460       5.2396
    1319       1.8308       5.4794
    1320       1.9066       5.4663
    1321       1.9894       5.2916
    1322       1.8556       5.3136
    1323       1.7431       5.0699
    1324       1.7105       4.8597
    1325       1.8821       5.1986
    1326       1.9444       5.0272
    1327       1.8959       5.1641
    1328       1.6920       5.1214
    1329       1.6372       5.1154
    1330       1.8603       4.9907
    1331       1.6512       5.0039
    1332       1.6126       4.9932
    1333       1.6248       5.2150
    1334       1.8006       5.2260
    1335       1.7166       5.3707
    1336       1.7261       5.2755
    1337       1.9155       5.1119
    1338       1.8299       5.1155
    1339       1.6977       5.2757
    1340       1.8710       5.1846
    1341       1.8889       5.5612
    1342       1.8148       5.3305
    1343       1.8160       5.3921
    1344       1.7740       5.4881
    1345       1.7764       5.2275
    1346       1.7971       5.1603
    1347       1.7255       5.1391
    1348       1.7907       5.1436
    1349       1.7478       5.1308
    1350       1.7119       5.1348
    1351       1.7326       5.3565
    1352       1.6690       5.1619
    1353       1.8448       5.0720
    1354       1.7041       5.1584
    1355       1.8095       5.1102
    1356       1.8587       5.2626
    1357       1.8279       5.3007
    1358       1.8518       5.2076
    1359       1.7517       5.3779
    1360       1.7868       5.1628
    1361       1.7088       5.4184
    1362       1.7264       5.5789
    1363       1.7422       4.9801
    1364       1.8273       5.1373
    1365       1.8320       5.3040
    1366       1.6952       5.4168
    1367       1.8968       5.2646
    1368       1.8196       5.0829
    1369       1.9108       5.1693
    1370       1.8602       4.9901
    1371       1.9122       5.0512
    1372       1.9008       5.0118
    1373       1.9143       4.9222
    1374       1.9014       4.8429
    1375       1.8753       4.9584
    1376       1.7937       4.9486
    1377       1.7794       5.0037
    1378       1.9030       4.9224
    1379       1.6990       4.9635
    1380       1.7737       5.2172
    1381       1.7618       5.1931
    1382       1.7423       4.9691
    1383       1.7779       4.8521
    1384       1.7098       5.1450
    1385       1.6055       5.1787
    1386       1.7994       5.0969
    1387       1.6196       4.9885
    1388       1.6768       5.1365
    1389       1.7100       5.2407
    1390       1.7341       5.0323
    1391       1.9009       5.5317
    1392       1.8069       5.5533
    1393       1.7777       5.5793
    1394       1.7568       5.0411
    1395       1.8205       5.1481
    1396       1.6449       5.2480
    1397       1.7071       5.2656
    1398       1.7454       5.0283
    1399       1.7655       5.2348
    1400       1.7934       5.4094
    1401       1.6708       5.1980
    1402       1.7180       5.1948
    1403       1.6425       5.2420
    1404       1.5466       5.1988
    1405       1.6192       5.3914
    1406       1.7042       5.2960
    1407       1.7238       5.1628
    1408       1.6284       5.0820
    1409       1.7132       5.3057
    1410       1.6744       5.1158
    1411       1.8360       5.2289
    1412       1.8282       4.9987
    1413       1.7916       5.2147
    1414       1.7295       4.9573
    1415       1.9087       5.0608
    1416       1.9871       5.4144
    1417       1.6794       5.3259
    1418       1.6699       5.3655
    1419       1.4827       5.5165
    1420       1.5585       5.5983
    1421       1.6058       5.7914
    1422       1.8251       5.1333
    1423       1.7828       5.6182
    1424       1.7834       5.7683
    1425       1.7462       5.7002
    1426       1.6346       5.4035
    1427       1.7356       5.3296
    1428       1.7157       5.3368
    1429       1.7760       5.3133
    1430       1.6962       5.5398
    1431       1.6328       5.8492
    1432       1.6247       5.6450
    1433       1.6245       5.5064
    1434       1.8022       5.4271
    1435       1.8909       5.3993
    1436       1.8135       5.3434
    1437       1.7892       5.3985
    1438       1.6734       5.5010
    1439       1.7044       5.4781
    1440       1.5247       5.3692
    1441       1.7053       5.2564
    1442       1.6519       5.4654
    1443       1.6153       5.3603
    1444       1.7294       5.4723
    1445       1.7084       5.3455
    1446       1.6380       5.4461
    1447       1.8021       5.3061
    1448       1.8158       5.4167
    1449       1.8959       5.3131
    1450       1.7662       5.2776
    1451       1.9123       5.6867
    1452       1.9132       5.3282
    1453       1.6564       5.5028
    1454       1.8122       5.2889
    1455       1.7473       4.9067
    1456       1.6102       5.2517
    1457       1.6749       5.3680
    1458       1.7247       5.3289
    1459       1.7654       5.1730
    1460       1.8913       5.1725
    1461       1.6847       5.2830
    1462       1.6568       5.3940
    1463       1.8262       5.2790
    1464       1.7825       5.1929
    1465       1.8807       5.1769
    1466       1.7292       5.3862
    1467       1.6944       5.2776
    1468       1.8323       5.1498
    1469       1.8525       5.0199
    1470       1.8813       5.0654
    1471       1.7047       5.1118
    1472       1.9219       5.3280
    1473       1.9419       5.2843
    1474       2.0366       5.3989
    1475       1.9416       5.4686
    1476       1.9317       5.1529
    1477       2.0183       5.1189
    1478       1.9594       4.9490
    1479       1.8670       5.1330
    1480       2.0075       4.9955
    1481       2.0041       4.8388
    1482       2.1526       4.9922
    1483       2.1039       4.8404
    1484       2.0884       4.9550
    1485       2.1091       4.7993
    1486       2.0684       5.0919
    1487       1.9824       5.1325
    1488       2.0658       5.4093
    1489       2.0383       5.2102
    1490       1.9150       5.3463
    1491       2.0462       5.0039
    1492       1.9608       4.8282
    1493       2.0455       5.3104
    1494       2.0122       5.3032
    1495       2.0330       5.0322
    1496       1.8854       4.9963
    1497       1.8841       5.0646
    1498       1.9513       4.9480
    1499       1.8398       5.1519
    1500       1.9432       5.1587
    1501       1.8830       4.9823
    1502       1.8833       5.2489
    1503       1.9054       5.3010
    1504       1.8376       5.1253
    1505       2.0383       5.3406
    1506       1.8534       5.3411
    1507       1.9025       5.1432
    1508       1.8893       5.2324
    1509       1.8216       5.0896
    1510       1.8609       4.9709
    1511       1.8482       4.9666
    1512       1.7923       5.3614
    1513       1.8861       5.0914
    1514       1.8317       5.3623
    1515       1.8259       5.1176
    1516       1.9207       5.1663
    1517       2.1666       5.2020
    1518       1.9743       5.1711
    1519       1.8817       5.2336
    1520       1.9849       5.2526
    1521       1.9043       5.2750
    1522       1.9631       5.1670
    1523       1.7946       5.2175
    1524       2.1531       5.3552
    1525       1.9934       5.2340
    1526       2.0613       5.1767
    1527       2.0517       5.1152
    1528       1.9706       5.3356
    1529       1.8192       5.2139
    1530       1.6624       5.1448
    1531       1.7388       5.2899
    1532       1.9058       5.4607
    1533       2.0906       5.3144
    1534       2.1912       5.2189
    1535       1.7310       5.1281
    1536       1.7523       5.0671
    1537       1.6887       5.3947
    1538       2.0181       5.0430
    1539       1.7947       5.3524
    1540       1.8335       5.1367
    1541       1.7390       5.2317
    1542       1.7931       5.2031
    1543       1.7743       5.2750
    1544       1.8884       5.1842
    1545       1.7690       5.1636
    1546       1.9292       4.8620
    1547       1.7639       5.0581
    1548       1.8291       5.2506
    1549       1.7178       5.1466
    1550       1.7364       5.1153
    1551       1.7670       5.1950
    1552       1.8922       5.2283
    1553       1.7816       5.0139
    1554       1.8675       5.1646
    1555       1.7966       5.1927
    1556       1.8985       5.2621
    1557       1.8210       5.0751
    1558       1.7884       4.9452
    1559       1.9861       5.0615
    1560       1.8007       5.1505
    1561       1.9236       5.2512
    1562       1.8476       5.3768
    1563       1.7691       5.2866
    1564       1.6559       5.2459
    1565       1.9672       5.1730
    1566       1.7422       5.5142
    1567       1.7840       5.3324
    1568       1.6755       5.3657
    1569       1.7777       5.3924
    1570       2.0463       5.3586
    1571       1.9792       5.3261
    1572       2.0604       5.1607
    1573       1.7510       5.0307
    1574       1.8665       5.2293
    1575       1.8281       5.3321
    1576       1.7433       5.2765
    1577       1.6994       5.2514
    1578       1.7519       5.2443
    1579       1.4617       4.9786
    1580       1.5942       5.4636
    1581       1.5445       5.2608
    1582       1.6000       5.1821
    1583       1.7220       5.2593
    1584       1.9118       5.4161
    1585       1.8586       5.2831
    1586       1.6581       5.2513
    1587       1.7273       5.1982
    1588       1.6309       5.2940
    1589       1.9029       5.3060
    1590       1.5800       5.5325
    1591       1.6927       5.3765
    1592       1.7281       5.4520
    1593       1.6363       5.6679
    1594       2.0409       5.5918
    1595       1.9008       5.3426
    1596       1.9538       5.5907
    1597       1.9090       5.3826
    1598       1.9585       5.3955
    1599       1.7982       5.1720
    1600       2.0130       5.1672
    1601       1.7748       5.2666
    1602       2.1325       5.4965
    1603       2.0438       5.1448
    1604       1.9643       5.3515
    1605       1.7805       5.1583
    1606       1.7974       5.1754
    1607       1.9192       5.4258
    1608       1.7416       5.2359
    1609       1.8616       5.4411
    1610       1.8651       5.4374
    1611       1.8229       5.4184
    1612       1.8451       5.2121
    1613       1.7062       5.0811
    1614       1.7578       5.2228
    1615       1.6191       5.4088
    1616       1.6236       5.6247
    1617       1.5674       5.5518
    1618       1.6735       5.1155
    1619       1.6624       5.5222
    1620       1.7005       5.3487
    1621       1.7998       5.5409
    1622       2.0643       5.1784
    1623       1.9276       5.4569
    1624       1.6770       5.2430
    1625       1.7681       5.2602
    1626       1.5852       5.2645
    1627       1.6715       5.2420
    1628       1.8564       5.2212
    1629       1.5993       5.3917
    1630       1.6601       5.4107
    1631       1.6113       5.3844
    1632       1.7784       5.3052
    1633       1.6365       5.2876
    1634       1.6702       5.3365
    1635       1.5727       5.6282
    1636       1.7403       5.4061
    1637       1.6643       5.5210
    1638       1.7057       5.5685
    1639       1.6128       5.7235
    1640       1.5874       5.5088
    1641       1.7397       5.6441
    1642       1.8215       5.5479
    1643       1.7484       5.6775
    1644       1.6599       5.4546
    1645       1.6858       5.2676
    1646       1.6672       5.2782
    1647       1.7954       5.6085
    1648       1.8415       5.6153
    1649       1.8997       5.7875
    1650       1.9330       5.5917
    1651       1.8639       5.5873
    1652       1.9581       5.3241
    1653       1.9703       5.2143
    1654       1.9427       5.5491
    1655       2.1089       5.3804
    1656       2.2233       5.2144
    1657       2.0971       5.5157
    1658       2.0427       5.3743
    1659       2.1107       5.4291
    1660       2.1982       5.4481
    1661       2.1358       5.4389
    1662       2.1340       5.1895
    1663       2.3020       5.4583
    1664       2.3324       5.2571
    1665       2.2338       5.1849
    1666       2.1667       5.1277
    1667       2.0709       5.1482
    1668       2.2073       5.2931
    1669       2.2545       5.4772
    1670       2.1556       5.3881
    1671       2.2543       5.2633
    1672       2.2385       5.3805
    1673       2.2673       5.3400
    1674       2.0102       5.3500
    1675       2.0372       5.2069
    1676       1.7596       5.4014
    1677       1.9032       5.5235
    1678       2.1860       5.3265
    1679       2.2167       5.4111
    1680       2.2771       5.5195
    1681       2.1765       5.3359
    1682       2.0404       5.6810
    1683       2.2692       5.5125
    1684       2.2987       5.5681
    1685       2.2143       5.2972
    1686       2.2089       5.2194
    1687       2.2188       5.3348
    1688       1.7889       5.3973
    1689       1.9479       5.4742
    1690       2.2675       5.6561
    1691       1.9859       5.5334
    1692       2.0828       5.2907
    1693       2.1093       5.1484
    1694       2.2509       5.2988
    1695       2.2981       5.4636
    1696       2.1869       5.4032
    1697       2.1496       5.5131
    1698       2.3453       5.6300
    1699       2.2095       5.4736
    1700       2.1654       5.5485
    1701       2.1037       5.4694
    1702       2.0738       5.2836
    1703       2.1657       5.2892
    1704       2.0857       5.6458
    1705       2.0433       5.1566
    1706       2.0485       5.4890
    1707       2.2069       5.3738
    1708       2.0345       5.5964
    1709       2.1704       5.4175
    1710       2.3055       5.2052
    1711       2.1103       5.2399
    1712       2.0641       5.2583
    1713       2.2071       5.5439
    1714       2.2126       5.4001
    1715       2.0552       5.2964
    1716       2.2325       5.5198
    1717       2.1024       5.3591
    1718       2.0717       5.4407
    1719       2.0425       5.3805
    1720       2.1517       5.5741
    1721       2.0665       5.4478
    1722       2.1815       5.3222
    1723       1.9777       5.2608
    1724       1.8708       5.2213
    1725       2.0999       5.1033
    1726       2.1838       5.2434
    1727       2.1576       5.2702
    1728       2.2178       5.1880
    1729       2.1757       5.2932
    1730       2.1156       5.3119
    1731       2.0316       5.3758
    1732       1.7184       5.1751
    1733       1.8883       5.2815
    1734       1.8950       5.4036
    1735       1.9511       5.5243
    1736       2.2393       5.4180
    1737       1.8557       5.2984
    1738       2.0302       5.4740
    1739       2.0310       5.1770
    1740       1.9852       5.4098
    1741       2.2568       5.3774
    1742       2.1488       5.4377
    1743       2.2849       5.4272
    1744       2.3345       5.4028
    1745       2.2640       5.2765
    1746       2.1622       5.3682
    1747       2.2206       5.2408
    1748       2.0245       5.2866
    1749       2.0888       5.1865
    1750       1.9203       5.6871
    1751       2.0347       5.6724
    1752       2.0825       5.4008
    1753       2.1116       5.3601
    1754       2.0259       5.3716
    1755       2.0421       5.5285
    1756       1.9623       5.3021
    1757       2.1198       5.4167
    1758       2.0880       5.5041
    1759       2.2606       4.9615
    1760       2.2459       5.1944
    1761       2.1501       5.3087
    1762       2.3458       5.3304
    1763       2.2422       5.4183
    1764       2.1190       5.3299
    1765       2.1575       5.2278
    1766       2.2424       5.2746
    1767       2.1545       5.4037
    1768       2.1975       5.4841
    1769       2.1438       5.5472
    1770       2.1075       5.3133
    1771       2.2144       5.4793
    1772       2.1549       5.3144
    1773       2.1529       5.4309
    1774       2.2170       5.4636
    1775       2.1797       5.2450
    1776       2.1666       5.4877
    1777       2.1517       5.4558
    1778       1.8996       5.4604
    1779       1.9760       5.4799
    1780       1.9922       5.4241
    1781       1.7156       5.3501
    1782       1.8209       5.4991
    1783       1.8927       5.5222
    1784       2.1870       5.3117
    1785       2.2548       5.4508
    1786       2.0715       5.2608
    1787       2.0654       5.4674
    1788       2.1386       5.4772
    1789       2.0591       5.5031
    1790       1.9276       5.3397
    1791       1.9766       5.4920
    1792       2.0386       5.1826
    1793       1.9782       5.3809
    1794       2.0261       5.4956
    1795       1.9319       5.3017
    1796       1.9835       5.3670
    1797       2.0454       5.3984
    1798       1.9142       5.3729
    1799       2.0335       5.3054
    1800       1.9826       5.2363
    1801       1.7960       5.4224
    1802       2.1533       5.5399
    1803       1.9353       5.3600
    1804       1.8934       5.3678
    1805       2.0779       5.4908
    1806       2.1995       5.2424
    1807       2.1276       5.2953
    1808       2.0575       5.2072
    1809       2.2563       5.5841
    1810       2.0306       5.2694
    1811       2.1307       5.6202
    1812       1.9537       5.4958
    1813       2.1120       5.3676
    1814       2.2065       5.2523
    1815       2.1455       5.2574
    1816       2.1453       5.3489
    1817       2.0855       5.5029
    1818       2.1057       5.1583
    1819       2.1547       5.4255
    1820       2.0615       5.2352
    1821       2.2804       5.3872
    1822       2.2962       5.4590
    1823       2.0015       5.4580
    1824       1.9470       5.5728
    1825       2.2268       5.2852
    1826       2.3481       5.4444
    1827       2.0337       5.1822
    1828       2.2129       5.1883
    1829       2.1167       5.3639
    1830       2.0908       5.3719
    1831       2.3912       5.1719
    1832       2.1781       5.1527
    1833       2.0197       5.3046
    1834       2.0452       5.2490
    1835       1.8934       5.3682
    1836       2.3271       5.4409
    1837       2.2336       5.2429
    1838       2.2121       5.2386
    1839       2.2020       5.1719
    1840       2.1359       5.3870
    1841       2.2166       5.4283
    1842       2.3766       5.4261
    1843       2.2944       5.2083
    1844       2.3408       5.3976
    1845       2.0214       5.3834
    1846       2.1365       5.3877
    1847       2.0902       5.2658
    1848       1.9696       5.6682
    1849       1.8918       5.6377
    1850       1.6921       5.4854
    1851       1.8044       5.2269
    1852       1.8615       5.2649
    1853       2.0811       5.0995
    1854       2.2081       5.3196
    1855       1.9611       5.4010
    1856       1.9936       5.4863
    1857       1.9044       5.3806
    1858       1.9018       5.4213
    1859       1.7467       5.7066
    1860       1.9033       5.5834
    1861       1.8727       5.7531
    1862       1.9980       5.6220
    1863       1.9479       5.4313
    1864       1.8964       5.4509
    1865       1.9341       5.4157
    1866       2.1282       5.4433
    1867       1.8443       5.4456
    1868       1.8114       5.4380
    1869       1.8388       5.4910
    1870       1.7976       5.4692
    1871       1.8374       5.4714
    1872       1.7605       5.3057
    1873       1.7218       5.2854
    1874       1.8635       5.6442
    1875       2.0673       5.5784
    1876       1.8189       5.2835
    1877       1.7903       5.1841
    1878       1.9043       5.4416
    1879       1.8910       5.2916
    1880       1.8862       5.3483
    1881       1.9251       5.3943
    1882       2.1037       5.3247
    1883       2.0345       5.3679
    1884       2.0448       5.6813
    1885       1.7045       5.2447
    1886       1.7257       5.4110
    1887       1.8966       5.3033
    1888       1.7899       5.5157
    1889       1.7698       5.2836
    1890       1.9277       5.1882
    1891       1.8211       5.4771
    1892       1.9664       5.3474
    1893       1.8720       5.2536
    1894       1.9932       5.4163
    1895       2.2042       5.3337
    1896       2.1592       5.6666
    1897       2.1161       5.8344
    1898       2.1209       5.6022
    1899       2.1185       5.4992
    1900       1.7961       5.5628
    1901       1.8674       5.5712
    1902       1.8454       5.4900
    1903       1.6630       5.4502
    1904       1.7734       5.4975
    1905       1.6666       5.5408
    1906       1.7527       5.6712
    1907       1.7683       5.5248
    1908       1.8009       5.6480
    1909       1.7466       5.4238
    1910       1.8029       5.3187
    1911       1.7480       5.4050
    1912       1.8925       5.3541
    1913       1.9810       5.2962
    1914       2.1618       5.3109
    1915       1.9397       5.5029
    1916       2.0515       5.4513
    1917       1.8415       5.2828
    1918       1.8074       5.1864
    1919       2.0294       5.2031
    1920       2.1205       5.4499
    1921       2.0545       5.4163
    1922       1.9602       5.1437
    1923       2.1176       5.2302
    1924       2.1680       5.5783
    1925       2.1373       5.4274
    1926       2.3225       5.4833
    1927       2.0447       5.4806
    1928       2.1250       5.2904
    1929       2.3083       5.4379
    1930       2.2970       5.5424
    1931       2.1640       5.2148
    1932       1.9098       5.3765
    1933       2.1223       5.5048
    1934       2.1613       5.2182
    1935       1.9899       5.5192
    1936       2.1900       5.5567
    1937       1.9734       5.4946
    1938       2.0786       5.4244
    1939       2.0404       5.5254
    1940       1.7720       5.7034
    1941       1.9569       5.5463
    1942       1.7548       5.2516
    1943       2.0961       5.3117
    1944       2.1026       5.1596
    1945       1.8356       5.2925
    1946       1.9025       5.4364
    1947       1.7705       5.5112
    1948       1.9417       5.3535
    1949       1.8016       5.6230
    1950       1.7555       5.5523
    1951       1.8087       5.4049
    1952       1.9580       5.4731
    1953       1.8589       5.2375
    1954       2.0057       5.4106
    1955       2.0714       5.5941
    1956       2.2157       5.1345
    1957       2.2338       5.3847
    1958       2.3741       5.5292
    1959       2.2584       5.5199
    1960       2.1773       5.3552
    1961       2.1782       5.4578
    1962       1.7852       5.6577
    1963       2.1686       5.7361
    1964       2.1715       5.5884
    1965       2.2347       5.1829
    1966       2.0547       5.5862
    1967       1.9214       5.2903
    1968       1.9559       5.1464
    1969       1.7445       5.2541
    1970       1.8885       5.3004
    1971       1.9792       5.4769
    1972       1.9239       5.5402
    1973       1.9185       5.2849
    1974       1.9293       5.4043
    1975       1.9256       5.4110
    1976       2.0408       5.4772
    1977       1.7934       5.2923
    1978       1.9476       5.3985
    1979       1.8046       5.2362
    1980       1.8034       5.5558
    1981       1.6995       5.6485
    1982       1.7108       5.4530
    1983       1.7512       5.4875
    1984       1.6904       5.3862
    1985       1.6467       5.4073
    1986       1.7410       5.5304
    1987       1.6844       5.5483
    1988       1.7234       5.6670
    1989       1.8928       5.3869
    1990       1.7598       5.4020
    1991       1.8732       5.2279
    1992       1.9438       5.1953
    1993       1.8925       5.4443
    1994       1.7832       5.3304
    1995       1.6452       5.3617
    1996       1.6474       5.5196
    1997       1.6301       5.3198
    1998       1.6740       5.5120
    1999       1.7746       5.4530
    2000       1.8381       5.6013
    2001       1.7635       5.2738
    2002       1.9470       5.2726
    2003       1.7519       5.3238
    2004       1.9416       5.6733
    2005       1.9210       5.3034
    2006       1.9102       5.4514
    2007       2.0092       5.3066
    2008       1.9725       5.4385
    2009       2.0821       5.6101
    2010       1.7498       5.4439
    2011       1.8443       5.6610
    2012       2.0962       5.3352
    2013       2.1120       5.6636
    2014       1.9636       5.3657
    2015       1.9224       5.6678
    2016       2.0043       5.5505
    2017       2.0555       5.3742
    2018       1.7659       5.4795
    2019       1.7213       5.3855
    2020       1.7869       5.4544
    2021       1.7366       5.4697
    2022       1.7536       5.3725
    2023       1.8381       5.1975
    2024       1.8738       5.3308
    2025       1.9910       5.5090
    2026       1.8600       5.1348
    2027       2.1708       5.4160
    2028       2.0107       5.7176
    2029       2.2111       5.3770
    2030       2.1418       5.2367
    2031       2.2285       5.1158
    2032       2.2388       5.1896
    2033       2.1053       5.1437
    2034       2.4002       5.3987
    2035       2.4493       5.1451
    2036       2.1688       5.3580
    2037       2.3108       5.4977
    2038       2.1786       5.5981
    2039       2.2018       5.4125
    2040       2.0130       5.4095
    2041       2.1183       5.2737
    2042       2.2347       5.5034
    2043       2.0836       5.2246
    2044       2.1036       5.1951
    2045       2.3392       4.9493
    2046       2.2229       5.2436
    2047       2.3189       5.2449
    2048       2.2664       5.3883
    2049       2.2443       5.4617
    2050       2.2335       5.4618
    2051       2.3788       5.3303
    2052       2.2712       5.2773
    2053       2.0667       5.1565
    2054       2.2305       5.3088
    2055       2.1336       5.3498
    2056       2.2403       5.4511
    2057       2.2109       5.2677
    2058       2.2193       5.3824
    2059       2.2683       5.3122
    2060       2.0772       5.4681
    2061       2.0636       5.2511
    2062       2.1353       5.2360
    2063       2.2462       5.2324
    2064       2.2103       5.2926
