#Frame        Nb65bp2        Trop2
    1065       1.8892       3.3474
    1066       1.9553       3.4988
    1067       1.9139       3.4918
    1068       1.7585       3.3510
    1069       1.7769       3.4488
    1070       1.8599       3.5516
    1071       1.9099       3.3883
    1072       1.6467       3.2936
    1073       1.8402       3.6584
    1074       1.8899       3.3715
    1075       2.0043       3.6211
    1076       1.7895       3.3102
    1077       1.7068       3.1523
    1078       1.9151       3.1497
    1079       1.9240       3.2560
    1080       1.8173       3.0162
    1081       1.9451       3.3389
    1082       1.9485       3.0049
    1083       1.8278       3.4569
    1084       1.7733       3.2997
    1085       1.8401       3.2290
    1086       1.5267       3.2521
    1087       1.7322       3.1847
    1088       1.7798       3.2685
    1089       2.0318       3.0948
    1090       1.8074       2.9420
    1091       1.7989       3.0779
    1092       1.6663       3.4534
    1093       1.7690       3.3669
    1094       1.8205       2.8652
    1095       1.8412       2.8681
    1096       1.8755       3.2259
    1097       1.8418       3.1563
    1098       1.7993       3.0810
    1099       1.7115       3.1654
    1100       1.7545       3.5590
    1101       1.8050       3.3491
    1102       1.8804       3.3307
    1103       1.9732       3.2341
    1104       1.8019       3.1141
    1105       1.8148       3.1046
    1106       1.8893       3.4341
    1107       1.8439       3.4364
    1108       1.8576       3.4271
    1109       1.8494       3.6282
    1110       1.7763       3.3347
    1111       1.8607       3.2799
    1112       1.8757       3.0634
    1113       1.9249       3.1192
    1114       1.9192       3.2090
    1115       1.9145       3.4118
    1116       1.7486       3.2635
    1117       1.8928       3.3221
    1118       1.9424       3.9567
    1119       1.9207       3.6070
    1120       1.8939       3.6471
    1121       1.8042       3.4581
    1122       1.7986       3.2415
    1123       1.8213       3.5216
    1124       1.8488       3.2030
    1125       1.9145       3.2384
    1126       1.8355       3.5677
    1127       1.8522       3.2473
    1128       1.7296       3.3949
    1129       1.8462       3.1729
    1130       1.8673       3.3215
    1131       1.8028       3.2676
    1132       1.7271       3.3696
    1133       1.9264       3.3885
    1134       1.8537       3.3609
    1135       1.7966       3.1610
    1136       1.7828       3.3081
    1137       1.7664       3.6077
    1138       1.7561       3.2139
    1139       1.9105       3.1998
    1140       1.7047       3.1525
    1141       1.7267       3.3081
    1142       1.7595       3.2787
    1143       1.7666       3.3401
    1144       1.8250       3.4489
    1145       1.6644       3.4634
    1146       1.7639       3.3390
    1147       1.7216       3.3394
    1148       1.6125       3.5169
    1149       1.7382       3.6527
    1150       1.7329       3.3609
    1151       1.7279       3.5587
    1152       1.7242       3.2626
    1153       1.8060       3.4775
    1154       1.6906       3.3327
    1155       1.6786       3.5276
    1156       1.7331       3.4313
    1157       1.8503       3.4425
    1158       1.8186       3.4909
    1159       1.8019       3.5251
    1160       1.8461       3.3630
    1161       1.8420       3.5843
    1162       1.8362       3.4758
    1163       1.7857       3.3156
    1164       1.8890       3.3299
    1165       1.8458       3.0936
    1166       1.8123       3.1777
    1167       1.7402       3.2948
    1168       1.8287       3.3086
    1169       1.9979       3.6455
    1170       1.8694       3.5729
    1171       1.8117       3.5018
    1172       1.7963       3.3993
    1173       1.8470       3.2259
    1174       1.8871       3.1158
    1175       1.7830       3.1614
    1176       1.8620       2.9947
    1177       1.7947       3.0520
    1178       1.8453       3.2305
    1179       1.8485       3.4125
    1180       1.9396       3.3337
    1181       1.9136       3.3776
    1182       1.8283       3.4919
    1183       1.9204       3.1828
    1184       1.8976       3.4340
    1185       1.8591       3.5628
    1186       1.9445       3.2428
    1187       1.8303       3.1525
    1188       1.8156       3.3241
    1189       1.9190       3.5820
    1190       1.8550       3.1743
    1191       1.8339       3.1567
    1192       1.8300       3.1310
    1193       1.7189       2.9908
    1194       1.8650       2.9952
    1195       1.8591       2.9543
    1196       1.7424       2.9800
    1197       1.7819       2.9958
    1198       1.7283       3.1320
    1199       1.8393       3.3535
    1200       1.6865       3.0003
    1201       1.8972       3.1174
    1202       1.7989       3.1838
    1203       1.8689       3.0605
    1204       1.7461       3.1194
    1205       1.8587       3.2291
    1206       1.7766       3.3100
    1207       1.7306       3.1952
    1208       1.7777       2.9250
    1209       1.8327       3.1011
    1210       1.8089       3.4774
    1211       1.8444       2.9918
    1212       1.7577       2.7729
    1213       1.7627       2.9467
    1214       1.7769       2.9915
    1215       1.7271       2.9608
    1216       1.7793       2.8269
    1217       1.7842       2.7954
    1218       1.7829       2.8741
    1219       1.8204       2.9904
    1220       1.7794       2.9952
    1221       1.8907       3.0219
    1222       1.8640       2.8282
    1223       1.8093       2.6439
    1224       1.6991       2.6750
    1225       1.7687       2.8395
    1226       1.8474       2.9328
    1227       1.9402       2.9464
    1228       1.7747       2.8748
    1229       1.8830       2.8676
    1230       1.8809       2.9722
    1231       1.7499       3.0583
    1232       1.7137       3.0002
    1233       1.8331       3.1372
    1234       1.7754       3.2807
    1235       1.7425       3.2415
    1236       1.7856       2.7481
    1237       1.7429       2.9979
    1238       1.7719       2.9211
    1239       1.7215       2.7704
    1240       1.8431       2.7454
    1241       1.9981       2.9627
    1242       1.9608       3.0420
    1243       1.8193       3.5104
    1244       1.8516       3.5493
    1245       1.7998       3.3514
    1246       1.7456       3.3326
    1247       1.9564       3.3000
    1248       1.9433       3.1174
    1249       1.8072       3.0676
    1250       1.8901       3.1787
    1251       1.8090       3.3457
    1252       1.7725       3.2257
    1253       1.8709       3.3016
    1254       1.9473       3.3523
    1255       1.9166       2.9940
    1256       1.8836       3.1824
    1257       1.8020       3.1078
    1258       1.8534       3.2357
    1259       1.7450       3.1748
    1260       1.9771       3.2359
    1261       1.8514       2.9961
    1262       1.7754       3.0287
    1263       1.8290       3.1552
    1264       1.7159       3.3801
    1265       1.7174       3.3985
    1266       1.7938       3.4924
    1267       1.7947       3.2907
    1268       1.7219       3.2151
    1269       1.8407       3.5711
    1270       1.7709       3.2064
    1271       1.7312       3.1068
    1272       1.6761       3.0106
    1273       1.7898       2.9392
    1274       1.7607       2.8833
    1275       1.8117       3.2469
    1276       1.7609       3.1154
    1277       1.9071       3.0922
    1278       1.8093       3.3503
    1279       1.8972       3.5050
    1280       1.7626       3.4245
    1281       1.8115       3.5824
    1282       1.8270       3.3469
    1283       1.8333       3.3159
    1284       1.7526       3.2701
    1285       1.7731       3.4244
    1286       1.7571       3.4860
    1287       1.8459       3.6609
    1288       1.8968       3.4307
    1289       1.7543       3.6856
    1290       1.8655       3.1027
    1291       1.7672       3.1542
    1292       1.8102       3.0786
    1293       1.7740       3.3570
    1294       1.8387       3.3834
    1295       1.8134       3.0530
    1296       1.8287       3.0333
    1297       1.8448       3.0145
    1298       1.7203       3.0681
    1299       1.7153       3.3640
    1300       1.9698       3.3438
    1301       1.7765       3.6043
    1302       1.8369       3.4205
    1303       1.7716       3.7345
    1304       1.7555       3.6731
    1305       1.7898       3.7709
    1306       1.8268       3.7901
    1307       1.7856       3.7776
    1308       1.7829       3.9124
    1309       1.7800       3.8255
    1310       1.8459       3.7109
    1311       1.8435       3.5732
    1312       1.8669       3.6341
    1313       1.7910       3.9034
    1314       1.7904       3.4905
    1315       1.8018       3.4664
    1316       1.8266       3.6613
    1317       1.8182       3.7099
    1318       1.7548       3.7267
    1319       1.8287       3.3337
    1320       1.8236       3.6998
    1321       1.8867       3.5270
    1322       1.8110       3.5946
    1323       1.9395       3.6165
    1324       1.8195       3.7465
    1325       1.8091       3.6043
    1326       1.9198       3.8305
    1327       1.8888       3.5514
    1328       1.9195       3.3748
    1329       1.7008       3.3807
    1330       1.7762       3.3261
    1331       1.8030       3.6582
    1332       1.9351       3.7570
    1333       1.8928       3.4793
    1334       1.8817       3.4491
    1335       1.9712       3.4984
    1336       1.8045       3.6054
    1337       1.9870       3.7354
    1338       2.0112       3.9129
    1339       1.6964       3.6905
    1340       1.9634       3.8135
    1341       1.8641       3.6724
    1342       1.9171       3.5908
    1343       1.8858       3.6306
    1344       1.7953       3.5362
    1345       1.7029       3.7439
    1346       1.8250       3.5855
    1347       1.8572       3.9874
    1348       1.8708       4.0054
    1349       1.8547       3.8253
    1350       1.7492       3.8604
    1351       1.7220       3.7195
    1352       1.7873       3.7936
    1353       1.9366       3.7292
    1354       1.8925       3.9275
    1355       1.7768       3.8028
    1356       1.7953       3.9799
    1357       1.7333       3.9749
    1358       1.9379       3.7641
    1359       1.9215       3.9179
    1360       1.7406       3.8140
    1361       1.8165       3.9339
    1362       1.8941       3.8240
    1363       1.8029       3.8730
    1364       1.9098       3.9249
    1365       1.7884       3.6997
    1366       1.8746       3.6746
    1367       1.9171       3.8425
    1368       1.8720       3.8376
    1369       1.9478       3.6175
    1370       1.9418       3.7198
    1371       1.8062       3.6507
    1372       1.7864       3.9793
    1373       1.8093       3.9299
    1374       1.9272       3.9193
    1375       1.9135       3.7651
    1376       1.9783       3.7399
    1377       1.8814       3.8325
    1378       1.9278       3.4548
    1379       1.7930       3.6125
    1380       1.9898       3.8719
    1381       1.9052       3.8184
    1382       2.1063       3.9110
    1383       2.0058       4.0757
    1384       2.0091       3.7867
    1385       2.1140       3.9487
    1386       2.0027       4.0265
    1387       1.8855       3.7776
    1388       2.1785       3.7068
    1389       2.0342       3.8921
    1390       1.9891       3.9114
    1391       1.9553       3.9750
    1392       1.8081       3.9631
    1393       1.8993       3.7658
    1394       2.0255       3.9688
    1395       2.0259       3.9554
    1396       1.9180       3.7312
    1397       1.9802       4.0712
    1398       1.9698       3.9670
    1399       1.8899       3.9792
    1400       2.0486       4.0159
    1401       1.8477       3.8773
    1402       1.7251       4.1166
    1403       1.9437       3.9774
    1404       1.9935       4.1188
    1405       1.9310       4.1105
    1406       1.9611       3.9107
    1407       1.8814       4.0225
    1408       1.9507       3.8837
    1409       1.9906       3.8675
    1410       2.0849       4.1232
    1411       1.9589       3.8743
    1412       1.9694       4.0291
    1413       1.9414       3.9089
    1414       2.0846       3.8454
    1415       1.8657       4.2155
    1416       1.9713       4.2602
    1417       2.0320       4.2032
    1418       2.0144       4.1347
    1419       2.0950       4.0520
    1420       2.1720       3.9535
    1421       2.0218       4.1096
    1422       2.0136       3.7948
    1423       1.9283       3.8746
    1424       2.0282       4.1985
    1425       1.9725       4.0546
    1426       1.9959       4.3215
    1427       2.0008       4.4736
    1428       1.8260       4.1958
    1429       1.9888       4.2713
    1430       2.0624       3.9297
    1431       1.9801       3.8542
    1432       2.0384       3.2417
    1433       2.0503       3.5811
    1434       1.9369       3.6167
    1435       1.9127       3.4753
    1436       1.6925       3.3146
    1437       1.8836       3.2127
    1438       1.8867       3.1769
    1439       1.8359       3.0475
    1440       1.9650       3.5005
    1441       1.9070       3.3561
    1442       1.8151       3.0314
    1443       1.9707       3.0653
    1444       2.0503       2.9814
    1445       2.0370       3.1751
    1446       1.9691       3.4594
    1447       2.1900       3.4521
    1448       2.0288       3.5822
    1449       1.9627       3.8553
    1450       2.0150       3.4781
    1451       1.8858       3.4754
    1452       1.9941       3.3121
    1453       1.8172       3.3911
    1454       1.7503       3.3522
    1455       1.8272       3.6684
    1456       1.8188       3.7462
    1457       1.7511       3.9586
    1458       1.8119       3.7691
    1459       1.8201       3.9058
    1460       1.7355       3.9837
    1461       1.7349       3.7832
    1462       1.7684       4.0431
    1463       1.8691       4.0050
    1464       1.8060       4.3556
    1465       1.7968       4.2709
    1466       2.0835       4.7153
    1467       1.7882       4.1909
    1468       1.8818       4.1406
    1469       1.7033       3.7515
    1470       1.9263       4.0187
    1471       1.9883       4.3161
    1472       2.1443       4.3826
    1473       1.7624       4.2594
    1474       2.0186       4.1238
    1475       1.7638       4.0984
    1476       1.8670       4.1140
    1477       1.8316       3.9725
    1478       1.8620       3.7417
    1479       1.9196       3.9638
    1480       1.9450       3.9380
    1481       1.9082       3.6721
    1482       1.9217       3.6174
    1483       2.0467       3.8305
    1484       1.9246       3.7905
    1485       2.0008       3.6153
    1486       1.9945       3.3147
    1487       1.7906       3.4717
    1488       1.9421       3.4767
    1489       1.7908       3.6695
    1490       1.9228       3.6712
    1491       1.9474       3.9343
    1492       1.9499       3.7353
    1493       1.9138       3.5428
    1494       2.0287       3.6556
    1495       1.9970       3.4689
    1496       1.8481       3.7556
    1497       2.0405       3.8392
    1498       1.9279       3.8063
    1499       1.9409       3.5320
    1500       1.9383       3.5615
    1501       1.9304       3.7771
    1502       1.9809       3.3750
    1503       1.8397       3.7035
    1504       2.0360       3.4819
    1505       1.9511       3.6612
    1506       1.8989       3.5392
    1507       1.9587       3.5447
    1508       1.9609       3.4319
    1509       1.8899       3.4253
    1510       1.8611       3.5380
    1511       1.8464       3.6104
    1512       1.9453       3.6048
    1513       1.7944       3.7508
    1514       1.8702       3.8080
    1515       1.9329       3.8309
    1516       1.8370       3.8336
    1517       1.9820       3.6809
    1518       1.8347       3.6434
    1519       1.9542       3.4430
    1520       1.8356       3.4612
    1521       1.8162       3.2858
    1522       1.8846       3.3672
    1523       1.8892       3.5093
    1524       1.9748       3.6068
    1525       1.7884       3.6267
    1526       1.9270       3.3415
    1527       1.9236       3.4740
    1528       1.9525       3.7093
    1529       1.8173       3.6018
    1530       1.8775       4.0092
    1531       1.8542       4.0768
    1532       1.8682       3.5602
    1533       1.8751       3.5547
    1534       1.7335       4.0240
    1535       1.8423       3.7388
    1536       1.8006       3.9278
    1537       1.7179       4.0422
    1538       1.8900       3.9951
    1539       1.7786       3.8606
    1540       1.8111       3.9274
    1541       1.8776       3.8196
    1542       1.8496       3.9106
    1543       1.6962       3.8830
    1544       1.7309       4.1750
    1545       1.7313       4.2630
    1546       1.8094       3.8989
    1547       1.7556       3.9700
    1548       1.9423       3.9990
    1549       1.9236       4.2753
    1550       1.7432       4.1054
    1551       1.8287       4.1670
    1552       1.8277       4.3296
    1553       1.7591       4.4114
    1554       1.7481       4.5877
    1555       1.8099       4.3022
    1556       2.0086       4.4637
    1557       1.9751       4.2614
    1558       1.9517       4.2598
    1559       1.7389       4.3721
    1560       1.8046       4.0965
    1561       1.8320       4.1180
    1562       1.8715       4.0492
    1563       1.9759       4.1712
    1564       1.8411       4.0915
    1565       2.0150       3.9520
    1566       1.8574       3.9546
    1567       1.9793       3.9274
    1568       1.7599       4.2089
    1569       1.9360       3.9641
    1570       1.8650       3.8658
    1571       1.9022       4.0778
    1572       1.8577       3.8309
    1573       1.7682       4.0743
    1574       1.7370       3.6652
    1575       1.9218       3.5873
    1576       1.8917       3.5919
    1577       1.8865       3.5230
    1578       1.9714       3.7759
    1579       1.7906       3.5543
    1580       1.7301       3.1958
    1581       1.9079       3.2734
    1582       1.7607       3.3482
    1583       1.6820       3.3594
    1584       1.8726       3.0877
    1585       1.7097       3.1243
    1586       1.7600       3.3360
    1587       1.8679       3.1801
    1588       1.7734       3.2643
    1589       1.8698       3.2826
    1590       1.9190       3.2121
    1591       1.8872       3.0209
    1592       1.8326       3.2806
    1593       1.8843       3.1412
    1594       1.8715       2.8655
    1595       1.9910       2.7337
    1596       2.0276       2.7951
    1597       2.0545       2.8568
    1598       2.0785       2.7420
    1599       1.7739       2.8931
    1600       1.9088       2.9964
    1601       1.8470       3.2219
    1602       1.9719       3.0998
    1603       1.9224       3.4749
    1604       1.8640       3.2311
    1605       1.8783       2.9545
    1606       2.0750       3.0190
    1607       1.8226       3.2882
    1608       1.8960       3.3527
    1609       1.7996       3.3733
    1610       2.0664       3.0794
    1611       1.8775       3.2827
    1612       1.7087       3.2281
    1613       1.8692       3.2484
    1614       1.7819       3.1248
    1615       1.9125       3.2268
    1616       1.8910       3.3486
    1617       1.9831       3.2334
    1618       2.1501       3.1735
    1619       1.8680       3.2343
    1620       1.9447       3.2631
    1621       1.9726       3.1590
    1622       1.9056       3.0849
    1623       1.8744       3.2850
    1624       1.9833       3.2087
    1625       1.9094       3.1563
    1626       1.7429       3.0577
    1627       2.1136       3.3509
    1628       1.8296       3.2461
    1629       1.9162       3.2928
    1630       1.8967       2.9797
    1631       1.8872       3.0612
    1632       2.0151       2.9548
    1633       1.9786       3.1715
    1634       2.0967       3.0686
    1635       1.9899       3.2476
    1636       1.8843       3.3599
    1637       1.9880       3.2888
    1638       1.7989       3.2523
    1639       1.8566       3.2748
    1640       1.9949       3.1528
    1641       1.9622       3.1480
    1642       1.9440       3.1707
    1643       1.9159       3.3824
    1644       2.0368       3.5495
    1645       2.0529       3.4506
    1646       1.8727       3.4326
    1647       1.9474       3.4417
    1648       1.9509       3.2934
    1649       1.8721       3.4681
    1650       1.8371       3.3342
    1651       1.8744       3.2712
    1652       1.8580       3.1601
    1653       1.8612       3.3634
    1654       1.8368       3.2102
    1655       1.8872       3.0520
    1656       1.9242       3.1789
    1657       1.9339       3.3619
    1658       1.7840       3.5631
    1659       1.8543       3.2299
    1660       1.9640       3.2738
    1661       1.8399       3.4683
    1662       1.8315       3.4750
    1663       1.8753       3.3635
    1664       1.9093       3.3823
    1665       1.9206       3.3699
    1666       1.8940       3.6499
    1667       1.8364       3.8476
    1668       1.9156       3.7057
    1669       1.9378       3.5910
    1670       1.8185       3.4731
    1671       1.8465       3.4196
    1672       1.7529       3.3436
    1673       1.7672       3.3248
    1674       1.7714       3.3755
    1675       1.7981       3.3808
    1676       1.8784       3.4362
    1677       1.9526       3.2205
    1678       1.9405       3.2103
    1679       1.9476       3.2662
    1680       1.8505       3.1515
    1681       1.9393       2.9777
    1682       1.7676       3.2917
    1683       1.9384       3.2048
    1684       1.9797       3.3904
    1685       1.9434       3.5903
    1686       1.8638       3.6477
    1687       1.8487       3.5325
    1688       1.9055       3.5790
    1689       1.8140       3.5946
    1690       1.9704       3.4127
    1691       1.9323       3.5928
    1692       1.9436       3.8753
    1693       1.8042       3.8241
    1694       1.9538       3.4959
    1695       1.8606       3.6846
    1696       1.7700       3.5636
    1697       1.8730       3.4402
    1698       1.9428       3.5897
    1699       1.9826       3.4964
    1700       1.9262       3.6124
    1701       2.0002       3.8992
    1702       1.9114       3.6835
    1703       1.9042       3.4568
    1704       1.9066       3.5775
    1705       1.8503       3.6939
    1706       1.9893       3.6330
    1707       1.8446       3.6005
    1708       1.8153       3.6773
    1709       1.9123       3.5758
    1710       1.8144       3.4990
    1711       1.9923       3.3940
    1712       1.8708       3.6176
    1713       2.0280       3.5772
    1714       2.0454       3.5851
    1715       2.0120       3.5084
    1716       1.8523       3.7670
    1717       2.1028       3.6498
    1718       1.9277       3.6103
    1719       1.8451       3.7963
    1720       1.8917       3.6354
    1721       2.0666       3.4779
    1722       2.0647       3.3876
    1723       2.0229       3.3877
    1724       1.9455       3.5003
    1725       2.2495       3.2753
    1726       1.9010       3.4625
    1727       2.0592       3.4879
    1728       2.0887       3.2361
    1729       1.9850       3.4846
    1730       2.1027       3.4347
    1731       1.9167       3.5690
    1732       1.8358       3.6271
    1733       1.8996       3.7706
    1734       1.9095       3.8805
    1735       1.9264       3.7192
    1736       1.7851       3.4803
    1737       1.8878       3.5598
    1738       1.9114       3.3152
    1739       1.9168       3.6578
    1740       1.9024       3.7397
    1741       1.8863       3.7694
    1742       1.8787       3.6229
    1743       1.9179       3.6310
    1744       2.0145       3.4900
    1745       2.0276       3.4934
    1746       2.0701       3.5944
    1747       1.9271       3.6612
    1748       1.8904       3.6222
    1749       1.9766       3.5315
    1750       1.9524       3.3793
    1751       1.9611       3.5500
    1752       1.9773       3.4766
    1753       2.0785       3.5296
    1754       1.9955       3.4037
    1755       1.9375       3.5227
    1756       1.9749       3.6423
    1757       1.9508       3.5155
    1758       1.8608       3.5066
    1759       1.9933       3.3813
    1760       1.8926       3.2464
    1761       1.8913       3.3629
    1762       1.9299       3.1782
    1763       1.8811       3.4778
    1764       1.8861       3.5013
    1765       1.7816       3.5855
    1766       1.9610       3.5738
    1767       1.8710       3.4561
    1768       2.0037       3.5075
    1769       1.9102       3.2975
    1770       1.9525       3.3558
    1771       2.1015       3.4396
    1772       1.8911       3.3755
    1773       2.0010       3.3269
    1774       2.0273       3.2195
    1775       2.0476       3.3386
    1776       2.0444       3.3940
    1777       2.0093       3.3855
    1778       1.9097       3.3426
    1779       1.9743       3.3479
    1780       2.0393       3.3117
    1781       1.8183       3.3423
    1782       1.9229       3.3335
    1783       1.7539       3.5246
    1784       1.9329       3.4126
    1785       1.9204       3.5118
    1786       1.8110       3.4486
    1787       1.8140       3.5963
    1788       1.9305       3.4870
    1789       1.9153       3.5390
    1790       1.8541       3.2722
    1791       2.1070       3.2017
    1792       1.9978       3.3817
    1793       1.9097       3.5051
    1794       1.9750       3.4867
    1795       1.9060       3.5399
    1796       1.9024       3.6171
    1797       2.0356       3.5897
    1798       2.0491       3.5230
    1799       2.0976       3.4876
    1800       1.9969       3.4520
    1801       2.0570       3.3438
    1802       2.1576       3.4452
    1803       2.1974       3.4548
    1804       2.0417       3.6521
    1805       2.0195       3.7350
    1806       2.0205       3.8132
    1807       1.9589       3.5881
    1808       2.1349       3.6121
    1809       2.0433       3.5989
    1810       2.0458       3.7177
    1811       2.1481       3.9668
    1812       2.0963       3.8630
    1813       2.2548       3.6267
    1814       2.0624       3.7856
    1815       2.0962       3.4950
    1816       2.1448       3.6908
    1817       2.1123       3.4285
    1818       2.0145       3.5020
    1819       2.0051       3.3090
    1820       2.1014       3.3527
    1821       1.9984       3.3824
    1822       2.0481       3.3731
    1823       2.0232       3.3459
    1824       2.0066       3.3219
    1825       1.9385       3.4013
    1826       2.0236       3.4770
    1827       1.9040       3.3630
    1828       1.9152       3.4042
    1829       1.9230       3.4088
    1830       2.0574       3.3726
    1831       1.9830       3.5063
    1832       1.8294       3.3471
    1833       1.9800       3.4811
    1834       1.9881       3.4760
    1835       2.0341       3.2947
    1836       2.0418       3.3928
    1837       1.9926       3.2638
    1838       1.9391       3.5855
    1839       2.0696       3.4290
    1840       1.8804       3.4518
    1841       1.8475       3.5621
    1842       1.8811       3.7882
    1843       1.7961       3.6141
    1844       1.7020       3.6474
    1845       1.8023       3.6403
    1846       1.8473       3.6239
    1847       1.9083       3.7532
    1848       1.9155       3.8359
    1849       1.9388       3.7258
    1850       1.8687       3.5322
    1851       1.7258       3.5591
    1852       1.7743       3.5170
    1853       1.9703       3.5954
    1854       1.8982       3.5084
    1855       1.8489       3.3577
    1856       1.7950       3.4450
    1857       1.7859       3.5341
    1858       2.0232       3.4093
    1859       1.8909       3.5423
    1860       1.8085       3.6268
    1861       1.8256       3.3968
    1862       1.8253       3.4424
    1863       1.8227       3.3683
    1864       1.8743       3.4808
    1865       1.7899       3.4172
    1866       1.7327       3.4222
    1867       1.8137       3.4058
    1868       1.7121       3.4211
    1869       1.8602       3.4901
    1870       1.6795       3.4152
    1871       1.9417       3.2989
    1872       1.8042       3.4522
    1873       1.7109       3.3372
    1874       1.8081       3.2455
    1875       1.7541       3.3520
    1876       1.7355       3.2219
    1877       1.7679       3.4440
    1878       1.7431       3.5294
    1879       1.6827       3.4346
    1880       1.7571       3.3706
    1881       1.8419       3.3166
    1882       1.7945       3.3154
    1883       1.8169       3.4625
    1884       1.8128       3.4232
    1885       1.8838       3.5576
    1886       1.7731       3.5305
    1887       1.8041       3.7434
    1888       1.9089       3.6977
    1889       1.8484       3.6687
    1890       1.8211       3.7023
    1891       1.7016       3.5718
    1892       1.8548       3.6839
    1893       1.7937       3.5676
    1894       1.6644       3.3982
    1895       1.7414       3.5617
    1896       1.8264       3.5747
    1897       1.6990       3.6899
    1898       1.7471       3.5638
    1899       1.6580       3.3031
    1900       1.6301       3.5068
    1901       1.6732       3.5744
    1902       1.6156       3.4369
    1903       1.6780       3.6099
    1904       1.6547       3.3785
    1905       1.8341       3.5530
    1906       1.8219       3.3745
    1907       1.7787       3.4887
    1908       1.6753       3.4713
    1909       1.8412       3.3543
    1910       1.8516       3.3358
    1911       1.8419       3.4269
    1912       1.7708       3.4026
    1913       1.9022       3.5976
    1914       1.6485       3.4741
    1915       1.4999       3.4572
    1916       1.6126       3.5367
    1917       1.5505       3.4718
    1918       1.7330       3.4675
    1919       1.6693       3.4461
    1920       1.6822       3.2719
    1921       1.5727       3.3849
    1922       1.7323       3.3508
    1923       1.6965       3.4739
    1924       1.6791       3.4578
    1925       1.6065       3.3390
    1926       1.6579       3.5892
    1927       1.6135       3.5602
    1928       1.6792       3.3675
    1929       1.7977       3.5424
    1930       1.5399       3.3922
    1931       1.7063       3.7165
    1932       1.5081       3.5361
    1933       1.8519       3.3253
    1934       1.7465       3.2023
    1935       1.7652       3.3780
    1936       1.9012       3.1804
    1937       1.6488       3.1834
    1938       1.6491       3.3880
    1939       1.8024       3.4593
    1940       1.7189       3.3344
    1941       1.5459       3.3285
    1942       1.6133       3.3134
    1943       1.6187       3.4768
    1944       1.6231       3.5225
    1945       1.7347       3.3489
    1946       1.5189       3.4674
    1947       1.5659       3.5397
    1948       1.5786       3.3500
    1949       1.4657       3.4304
    1950       1.7337       3.4015
    1951       1.5980       3.5512
    1952       1.4752       3.5298
    1953       1.7793       3.6462
    1954       1.6196       3.3160
    1955       1.6374       3.5133
    1956       1.5312       3.6100
    1957       1.5631       3.7865
    1958       1.4079       3.6031
    1959       1.6950       3.4021
    1960       1.7205       3.3404
    1961       1.5260       3.3618
    1962       1.4977       3.2703
    1963       1.5350       3.2447
    1964       1.6340       3.2295
    1965       1.6004       3.3185
    1966       1.6418       3.2914
    1967       1.7298       3.3726
    1968       1.5524       3.3886
    1969       1.6666       3.5075
    1970       1.7317       3.2437
    1971       1.8340       3.3676
    1972       1.6198       3.4228
    1973       1.7523       3.5605
    1974       1.6920       3.4721
    1975       1.8110       3.3391
    1976       1.6562       3.3515
    1977       1.6688       3.3343
    1978       1.5862       3.2332
    1979       1.7273       3.2659
    1980       1.6354       3.3519
    1981       1.6484       3.3998
    1982       1.8020       3.3838
    1983       1.6580       3.4301
    1984       1.7075       3.3118
    1985       1.8224       3.4633
    1986       1.8397       3.3674
    1987       1.9807       3.4411
    1988       1.7514       3.4756
    1989       1.7500       3.2821
    1990       1.8864       3.2577
    1991       1.7698       3.2709
    1992       1.7261       3.3462
    1993       1.8955       3.3333
    1994       1.9103       3.4591
    1995       1.6690       3.4294
    1996       1.8020       3.4928
    1997       1.6772       3.2801
    1998       1.7251       3.2113
    1999       1.6938       3.3357
    2000       1.6552       3.3307
    2001       1.7502       3.5445
    2002       1.7466       3.2897
    2003       1.7245       3.2649
    2004       1.9427       3.2524
    2005       1.5202       3.3987
    2006       1.5784       3.3602
    2007       1.7341       3.5062
    2008       1.6973       3.5550
    2009       1.7804       3.7511
    2010       1.6246       3.6044
    2011       1.7133       3.6162
    2012       1.6153       3.6814
    2013       1.6832       3.7780
    2014       1.6715       3.6058
    2015       1.5354       3.5635
    2016       1.5920       3.7161
    2017       1.5927       3.6212
    2018       1.6193       3.4340
    2019       1.7744       3.5332
    2020       1.6851       3.6903
    2021       1.5426       3.5785
    2022       1.6592       3.6153
    2023       1.4726       3.5405
    2024       1.6959       3.6193
    2025       1.8607       3.7185
    2026       1.6513       3.6339
    2027       1.6846       3.1973
    2028       1.9833       3.4064
    2029       1.7919       3.5666
    2030       1.7761       3.5674
    2031       1.7718       3.4618
    2032       1.7106       3.4786
    2033       1.7065       3.5910
    2034       1.5384       3.6712
    2035       1.6168       3.3502
    2036       1.7769       3.5280
    2037       1.6590       3.5756
    2038       1.6956       3.6384
    2039       1.7476       3.6192
    2040       1.6769       3.7107
    2041       1.7438       3.6714
    2042       1.7092       3.5491
    2043       1.6830       3.5016
    2044       1.6457       3.8724
    2045       1.5324       3.9186
    2046       1.6082       3.9498
    2047       1.5270       3.8314
    2048       1.6162       3.7090
    2049       1.5687       3.5947
    2050       1.5357       3.7702
    2051       1.5185       3.6535
    2052       1.5236       3.6328
    2053       1.7140       3.7411
    2054       1.5877       3.7570
    2055       1.7114       3.7645
    2056       1.6828       3.5663
    2057       1.6579       3.4790
    2058       1.5494       3.5600
    2059       1.5667       3.4464
    2060       1.6871       3.5286
    2061       1.6454       3.2045
    2062       1.6361       3.4792
