#Frame          Trop2     Nanobody
    1070       3.5989       1.6362
    1071       3.6122       1.5676
    1072       3.7486       1.6282
    1073       3.8037       1.6131
    1074       3.7564       1.6380
    1075       3.8336       1.6086
    1076       3.8051       1.5598
    1077       3.9012       1.5650
    1078       3.8226       1.5856
    1079       3.7301       1.5225
    1080       3.4620       1.6441
    1081       3.8684       1.6395
    1082       3.9150       1.5576
    1083       3.8745       1.5565
    1084       3.8058       1.5750
    1085       4.0839       1.6388
    1086       3.9960       1.5589
    1087       3.6838       1.4745
    1088       3.6646       1.4229
    1089       3.4036       1.6443
    1090       3.4042       1.4388
    1091       3.6682       1.6801
    1092       3.5805       1.5190
    1093       3.7186       1.5407
    1094       3.8384       1.4453
    1095       3.7238       1.6287
    1096       3.7059       1.5551
    1097       3.5966       1.6123
    1098       3.6701       1.6537
    1099       3.7231       1.4484
    1100       3.6966       1.4764
    1101       3.9408       1.5663
    1102       3.8803       1.5670
    1103       3.9318       1.4302
    1104       3.5846       1.5996
    1105       3.6378       1.5320
    1106       3.4904       1.6551
    1107       3.6955       1.4741
    1108       3.6602       1.5242
    1109       3.5079       1.6391
    1110       3.4957       1.6008
    1111       3.5342       1.6111
    1112       3.2133       1.7606
    1113       3.2055       1.6014
    1114       3.1647       1.6975
    1115       3.3757       1.5567
    1116       3.5865       1.5018
    1117       3.3473       1.5257
    1118       3.6174       1.4276
    1119       3.5009       1.4519
    1120       3.3367       1.4830
    1121       3.7321       1.4615
    1122       3.7612       1.5503
    1123       3.5227       1.5612
    1124       3.4532       1.5809
    1125       3.4169       1.6669
    1126       3.2055       1.6783
    1127       3.4176       1.5513
    1128       3.5946       1.7474
    1129       3.5235       1.5351
    1130       3.4802       1.5765
    1131       3.3839       1.4949
    1132       3.3571       1.5761
    1133       3.5481       1.6361
    1134       3.5372       1.5576
    1135       3.8476       1.6254
    1136       3.4319       1.4728
    1137       3.3056       1.6253
    1138       3.3826       1.4400
    1139       3.5265       1.6796
    1140       3.4914       1.5741
    1141       3.3805       1.5795
    1142       3.5899       1.6250
    1143       3.5958       1.6566
    1144       3.5140       1.6248
    1145       3.1410       1.6770
    1146       3.4020       1.6965
    1147       3.2780       1.6928
    1148       3.6029       1.7252
    1149       3.4050       1.6338
    1150       3.2351       1.6097
    1151       3.4891       1.7102
    1152       3.4705       1.5984
    1153       3.4939       1.4875
    1154       3.4086       1.5423
    1155       3.6418       1.6003
    1156       3.4530       1.6116
    1157       3.3703       1.5236
    1158       3.4047       1.5429
    1159       3.4770       1.4221
    1160       3.4799       1.5208
    1161       3.3670       1.4651
    1162       3.4941       1.4781
    1163       3.3850       1.4409
    1164       3.7486       1.4807
    1165       3.4542       1.4268
    1166       3.6323       1.3549
    1167       3.7720       1.4809
    1168       3.4719       1.5078
    1169       3.5860       1.4231
    1170       3.3691       1.4022
    1171       3.4639       1.4278
    1172       3.4162       1.3067
    1173       3.6345       1.3351
    1174       3.3591       1.3985
    1175       3.5788       1.3108
    1176       3.3918       1.4298
    1177       3.2676       1.4289
    1178       3.3289       1.4164
    1179       3.3152       1.4203
    1180       3.1921       1.4772
    1181       3.2484       1.4667
    1182       3.1473       1.3980
    1183       3.3904       1.3973
    1184       3.4007       1.3976
    1185       3.2724       1.3805
    1186       3.5062       1.4877
    1187       3.4093       1.5319
    1188       3.3994       1.5085
    1189       3.5459       1.6320
    1190       3.6205       1.5606
    1191       3.5230       1.6901
    1192       3.6585       1.4281
    1193       3.6999       1.4360
    1194       3.6741       1.5747
    1195       3.3703       1.4422
    1196       3.7948       1.3937
    1197       3.4445       1.3590
    1198       3.5777       1.3957
    1199       3.5065       1.4997
    1200       3.5531       1.5950
    1201       3.7861       1.4474
    1202       3.5109       1.4688
    1203       3.8390       1.4025
    1204       3.8989       1.6051
    1205       3.8474       1.5192
    1206       3.8465       1.4864
    1207       3.7488       1.5537
    1208       3.7963       1.5785
    1209       3.6173       1.5117
    1210       3.4813       1.5534
    1211       3.8056       1.5912
    1212       3.4637       1.4671
    1213       3.7525       1.4377
    1214       3.8518       1.4800
    1215       3.8775       1.3664
    1216       4.1438       1.4620
    1217       3.9230       1.4248
    1218       3.9936       1.5223
    1219       3.4539       1.4144
    1220       3.4512       1.4212
    1221       3.7180       1.4095
    1222       3.6514       1.2830
    1223       3.7684       1.4117
    1224       4.0993       1.2607
    1225       4.1513       1.3222
    1226       4.0461       1.2898
    1227       4.0511       1.3393
    1228       4.0457       1.2456
    1229       3.9381       1.3505
    1230       3.7439       1.3901
    1231       3.8753       1.4521
    1232       4.0226       1.4545
    1233       3.8148       1.4622
    1234       3.8263       1.4195
    1235       3.6088       1.5020
    1236       3.8706       1.4727
    1237       3.8761       1.3360
    1238       3.7005       1.4037
    1239       3.7137       1.4792
    1240       3.5228       1.4054
    1241       3.6476       1.2929
    1242       3.7002       1.3484
    1243       3.4345       1.3939
    1244       3.6634       1.3970
    1245       3.7579       1.3792
    1246       3.6683       1.4217
    1247       3.7983       1.3588
    1248       3.4976       1.4097
    1249       3.7775       1.4728
    1250       3.8171       1.5354
    1251       3.4791       1.6011
    1252       3.8032       1.3751
    1253       3.7265       1.4193
    1254       3.9868       1.5114
    1255       4.0349       1.4822
    1256       3.6701       1.4693
    1257       3.5192       1.4074
    1258       3.6804       1.4872
    1259       3.6652       1.5583
    1260       3.6449       1.5358
    1261       3.8024       1.5583
    1262       3.7105       1.5586
    1263       3.4588       1.4613
    1264       3.6868       1.3812
    1265       3.3471       1.4376
    1266       3.5405       1.5260
    1267       3.5613       1.4924
    1268       3.6923       1.4136
    1269       3.6764       1.4163
    1270       3.6314       1.4754
    1271       3.5836       1.3576
    1272       3.6802       1.4533
    1273       3.4885       1.4527
    1274       3.5169       1.4256
    1275       3.5504       1.3767
    1276       3.4625       1.4606
    1277       3.5282       1.4053
    1278       3.9895       1.5237
    1279       3.6395       1.3610
    1280       3.6903       1.5121
    1281       3.6003       1.5304
    1282       3.5264       1.4679
    1283       3.5755       1.3805
    1284       4.0021       1.4523
    1285       3.8602       1.4436
    1286       3.6353       1.4164
    1287       3.6852       1.4342
    1288       3.5590       1.5114
    1289       3.5726       1.5670
    1290       3.4481       1.3949
    1291       3.4757       1.4318
    1292       3.6295       1.5093
    1293       3.6394       1.4871
    1294       3.6252       1.4556
    1295       3.5230       1.4989
    1296       3.5326       1.3578
    1297       3.5834       1.4454
    1298       3.6642       1.4918
    1299       3.6995       1.4615
    1300       3.7175       1.5521
    1301       3.5913       1.6027
    1302       3.6920       1.5931
    1303       3.6876       1.6051
    1304       3.7728       1.3625
    1305       3.4531       1.3717
    1306       3.8353       1.3076
    1307       3.6078       1.4727
    1308       3.6170       1.5596
    1309       3.7549       1.5403
    1310       3.5853       1.5970
    1311       3.6379       1.5945
    1312       3.5070       1.4302
    1313       3.7778       1.5279
    1314       3.6916       1.5084
    1315       3.8305       1.6271
    1316       3.4702       1.5957
    1317       3.6718       1.5834
    1318       3.6964       1.5413
    1319       3.7191       1.5120
    1320       3.8154       1.3832
    1321       3.5922       1.3264
    1322       3.5504       1.4096
    1323       3.4312       1.3692
    1324       3.3617       1.5822
    1325       3.3952       1.4075
    1326       3.4285       1.3886
    1327       3.5047       1.4718
    1328       3.6451       1.4685
    1329       3.5894       1.4091
    1330       3.5604       1.4467
    1331       3.3594       1.5225
    1332       3.6016       1.4274
    1333       3.5007       1.4733
    1334       3.3401       1.3861
    1335       3.5509       1.5303
    1336       3.6793       1.4285
    1337       3.7472       1.4509
    1338       3.8844       1.3666
    1339       3.7030       1.4203
    1340       3.5724       1.3993
    1341       3.6661       1.4205
    1342       3.8500       1.4794
    1343       3.6607       1.4362
    1344       3.6215       1.5404
    1345       3.6903       1.3756
    1346       3.6396       1.5606
    1347       4.1328       1.3605
    1348       3.9040       1.5504
    1349       3.8579       1.4815
    1350       3.8302       1.5300
    1351       4.0276       1.4466
    1352       3.9104       1.6474
    1353       3.9017       1.5614
    1354       3.6487       1.5426
    1355       3.9170       1.4552
    1356       3.7345       1.6769
    1357       3.8823       1.4578
    1358       3.8813       1.4746
    1359       3.6562       1.4777
    1360       3.7303       1.5212
    1361       3.4386       1.4844
    1362       3.7269       1.5325
    1363       3.9476       1.5876
    1364       3.6940       1.4488
    1365       4.0489       1.3993
    1366       3.7408       1.4542
    1367       3.4211       1.3931
    1368       3.4299       1.3893
    1369       3.3542       1.3983
    1370       3.4872       1.4609
    1371       3.6839       1.5042
    1372       3.4778       1.5090
    1373       3.4903       1.5385
    1374       3.6384       1.4913
    1375       3.6096       1.6441
    1376       3.8297       1.4469
    1377       3.4831       1.4530
    1378       3.6075       1.4544
    1379       3.6326       1.5381
    1380       3.5708       1.5418
    1381       3.4374       1.4848
    1382       3.6725       1.4788
    1383       3.5955       1.5541
    1384       3.5886       1.6012
    1385       3.4428       1.4503
    1386       3.7437       1.4165
    1387       3.7771       1.5199
    1388       3.6470       1.4630
    1389       3.6347       1.5853
    1390       3.3816       1.4419
    1391       3.4026       1.4159
    1392       3.4597       1.6028
    1393       3.6297       1.7439
    1394       3.2970       1.5432
    1395       3.3878       1.5374
    1396       3.6703       1.5389
    1397       3.5279       1.3777
    1398       3.7946       1.6580
    1399       3.8318       1.4848
    1400       3.5964       1.6337
    1401       3.3452       1.4731
    1402       3.5030       1.5321
    1403       3.3853       1.5760
    1404       3.0843       1.5873
    1405       3.1867       1.6072
    1406       3.1338       1.4322
    1407       3.2790       1.6764
    1408       3.3902       1.5569
    1409       3.2348       1.5629
    1410       3.5185       1.4325
    1411       3.6744       1.4963
    1412       3.5958       1.5180
    1413       3.6291       1.6247
    1414       3.5099       1.4954
    1415       3.5041       1.4997
    1416       3.2337       1.4361
    1417       3.2434       1.4326
    1418       3.2606       1.6132
    1419       3.4151       1.5291
    1420       3.5517       1.5800
    1421       3.6512       1.5558
    1422       3.4289       1.4542
    1423       3.5201       1.5104
    1424       3.6366       1.4418
    1425       3.3148       1.5088
    1426       3.2006       1.7215
    1427       3.2262       1.6822
    1428       3.2297       1.5812
    1429       3.5229       1.5551
    1430       3.1907       1.5734
    1431       3.3825       1.4240
    1432       3.3736       1.5923
    1433       3.1839       1.6917
    1434       3.3663       1.4813
    1435       3.2293       1.6632
    1436       3.6814       1.6060
    1437       3.2508       1.5285
    1438       3.1903       1.5405
    1439       3.2118       1.5946
    1440       3.5197       1.5589
    1441       3.2184       1.4462
    1442       3.6242       1.5947
    1443       3.8915       1.6284
    1444       3.6886       1.6188
    1445       3.8517       1.5691
    1446       3.7301       1.5194
    1447       3.7099       1.5548
    1448       3.8016       1.5121
    1449       3.7175       1.5733
    1450       3.7427       1.4406
    1451       3.5690       1.3636
    1452       3.4376       1.3754
    1453       3.5787       1.3277
    1454       3.4760       1.5445
    1455       3.5852       1.5971
    1456       3.7680       1.5069
    1457       3.5031       1.4681
    1458       3.5253       1.5900
    1459       3.6930       1.5452
    1460       3.6553       1.4846
    1461       3.7001       1.5085
    1462       3.7059       1.5288
    1463       3.7584       1.4716
    1464       3.6119       1.5934
    1465       3.6465       1.7399
    1466       3.7920       1.6003
    1467       3.7672       1.4576
    1468       3.6340       1.7084
    1469       3.9224       1.5615
    1470       3.9814       1.5503
    1471       3.6652       1.5718
    1472       3.6570       1.5284
    1473       3.4852       1.5089
    1474       3.5768       1.5109
    1475       3.5254       1.6229
    1476       3.7591       1.5385
    1477       3.5100       1.6112
    1478       3.2194       1.7059
    1479       3.4080       1.5560
    1480       3.6745       1.6537
    1481       3.7976       1.5588
    1482       3.6014       1.4922
    1483       3.4761       1.6349
    1484       3.3815       1.5297
    1485       3.3277       1.6303
    1486       3.3526       1.3900
    1487       3.4373       1.7967
    1488       3.3793       1.5291
    1489       3.4949       1.5050
    1490       3.4816       1.4437
    1491       3.4239       1.6596
    1492       3.4483       1.5482
    1493       3.3292       1.4619
    1494       3.2596       1.4486
    1495       3.2379       1.3495
    1496       3.5120       1.5197
    1497       3.4789       1.5222
    1498       3.3011       1.4658
    1499       3.4142       1.4586
    1500       3.6978       1.4679
    1501       3.6052       1.5292
    1502       3.6393       1.4961
    1503       3.5333       1.5437
    1504       3.5772       1.5150
    1505       3.5976       1.6258
    1506       4.2200       1.6399
    1507       3.8769       1.5319
    1508       3.9020       1.5748
    1509       3.7796       1.5860
    1510       4.0552       1.7394
    1511       3.6956       1.6072
    1512       3.6335       1.5088
    1513       3.7708       1.5397
    1514       3.4006       1.5636
    1515       3.3835       1.5678
    1516       3.1471       1.7045
    1517       3.1854       1.7095
    1518       3.1000       1.4380
    1519       3.0174       1.6740
    1520       3.0596       1.4130
    1521       3.0518       1.6393
    1522       3.0707       1.5097
    1523       3.1436       1.5455
    1524       3.1825       1.4506
    1525       3.1338       1.4207
    1526       3.0862       1.5025
    1527       3.4215       1.4394
    1528       3.4751       1.5729
    1529       3.3192       1.5537
    1530       3.4501       1.5717
    1531       3.4750       1.4694
    1532       3.4014       1.5559
    1533       3.3362       1.5838
    1534       3.3186       1.6274
    1535       3.6129       1.4847
    1536       3.7529       1.4110
    1537       3.3171       1.5801
    1538       3.0886       1.6279
    1539       3.2652       1.5596
    1540       3.2202       1.4226
    1541       3.4574       1.5515
    1542       3.2171       1.5609
    1543       3.3856       1.5437
    1544       3.2294       1.7055
    1545       3.6168       1.6005
    1546       3.3999       1.6669
    1547       3.2491       1.4875
    1548       3.2855       1.6637
    1549       3.5379       1.5598
    1550       3.1768       1.4766
    1551       3.2494       1.5859
    1552       3.1463       1.6123
    1553       3.2716       1.3877
    1554       3.2979       1.5527
    1555       3.1690       1.5952
    1556       3.4727       1.5201
    1557       3.1141       1.4891
    1558       3.3601       1.4779
    1559       3.2074       1.4859
    1560       3.3936       1.4572
    1561       3.1929       1.6288
    1562       3.1873       1.5174
    1563       3.2348       1.4701
    1564       3.1682       1.4067
    1565       3.2167       1.3950
    1566       3.1259       1.4492
    1567       3.4416       1.4987
    1568       3.3011       1.4968
    1569       3.3910       1.4913
    1570       3.1219       1.5224
    1571       3.1495       1.4162
    1572       3.3448       1.4748
    1573       3.1946       1.3262
    1574       3.2751       1.4945
    1575       3.3227       1.4730
    1576       3.1931       1.3805
    1577       3.1170       1.4721
    1578       3.2120       1.5675
    1579       3.1951       1.5342
    1580       3.3402       1.5230
    1581       3.0170       1.5410
    1582       3.2177       1.4914
    1583       3.3594       1.5575
    1584       3.1417       1.4917
    1585       3.2810       1.4374
    1586       3.2316       1.3609
    1587       3.0737       1.4517
    1588       3.1319       1.4066
    1589       3.1328       1.5460
    1590       3.1061       1.4441
    1591       3.2386       1.4259
    1592       3.0818       1.3739
    1593       3.4780       1.3533
    1594       3.1684       1.2929
    1595       3.1737       1.3695
    1596       3.2526       1.3682
    1597       3.2678       1.3494
    1598       3.5004       1.3970
    1599       3.9449       1.3920
    1600       3.5638       1.4035
    1601       3.5289       1.3681
    1602       3.7121       1.4635
    1603       3.6329       1.3620
    1604       3.6208       1.3669
    1605       3.5473       1.4461
    1606       3.3292       1.3070
    1607       3.5147       1.4451
    1608       3.5724       1.4480
    1609       3.6738       1.4695
    1610       3.4763       1.4088
    1611       3.4921       1.4757
    1612       3.4991       1.4090
    1613       3.1764       1.3416
    1614       3.2115       1.4260
    1615       3.2386       1.4339
    1616       3.5321       1.3429
    1617       3.5007       1.2824
    1618       3.4192       1.4500
    1619       3.1714       1.4437
    1620       3.1655       1.4944
    1621       3.4826       1.3795
    1622       3.4571       1.4579
    1623       3.5897       1.3798
    1624       3.5631       1.3812
    1625       3.6382       1.4162
    1626       3.7669       1.6099
    1627       3.4857       1.3670
    1628       3.4946       1.3221
    1629       3.6424       1.4410
    1630       3.4803       1.5235
    1631       3.3979       1.5241
    1632       3.2980       1.4121
    1633       3.6510       1.4306
    1634       3.7574       1.5687
    1635       3.8044       1.3543
    1636       3.4342       1.4916
    1637       3.8681       1.4062
    1638       3.9486       1.5520
    1639       3.6134       1.6445
    1640       3.7870       1.8178
    1641       3.8563       1.8994
    1642       3.9098       1.8360
    1643       3.7770       1.8743
    1644       3.7851       1.9127
    1645       3.5913       1.8124
    1646       3.6103       1.5616
    1647       3.7251       1.7681
    1648       3.7530       1.6294
    1649       3.7281       1.7499
    1650       3.9098       1.5687
    1651       3.7735       1.6006
    1652       3.6019       1.6597
    1653       3.3797       1.5879
    1654       3.3831       1.5017
    1655       3.4318       1.4770
    1656       3.3865       1.5777
    1657       3.7030       1.4265
    1658       3.2424       1.4899
    1659       3.3166       1.5107
    1660       3.2573       1.4866
    1661       3.5603       1.6403
    1662       3.2995       1.5493
    1663       3.3579       1.5875
    1664       3.5137       1.5711
    1665       3.2680       1.6727
    1666       3.4915       1.5844
    1667       3.6086       1.4814
    1668       3.9573       1.4424
    1669       3.9812       1.4211
    1670       3.8970       1.5098
    1671       3.6418       1.5236
    1672       3.3325       1.4046
    1673       3.7569       1.5339
    1674       3.7181       1.4104
    1675       3.6795       1.3258
    1676       3.7481       1.6270
    1677       3.8017       1.4213
    1678       3.4011       1.3420
    1679       3.4589       1.3428
    1680       3.5351       1.3664
    1681       3.5952       1.6115
    1682       3.5606       1.6334
    1683       3.4089       1.5517
    1684       3.5149       1.4740
    1685       3.6047       1.4177
    1686       3.2050       1.4250
    1687       3.4128       1.5687
    1688       3.3310       1.6974
    1689       3.3465       1.5552
    1690       3.5548       1.3924
    1691       3.4622       1.3865
    1692       3.5609       1.3155
    1693       3.4492       1.3295
    1694       3.6470       1.5125
    1695       3.6040       1.3606
    1696       3.3659       1.4733
    1697       3.5089       1.4845
    1698       3.5542       1.4806
    1699       3.4828       1.3763
    1700       3.6079       1.4874
    1701       3.2655       1.4204
    1702       3.4511       1.4184
    1703       3.4465       1.4679
    1704       3.3176       1.4734
    1705       3.4211       1.5270
    1706       3.2092       1.5075
    1707       3.6921       1.4760
    1708       3.5922       1.5118
    1709       3.6262       1.5369
    1710       3.4829       1.4466
    1711       3.5163       1.4844
    1712       3.5405       1.4209
    1713       3.6336       1.5120
    1714       3.9348       1.5604
    1715       3.6110       1.4047
    1716       3.6211       1.5212
    1717       3.4960       1.5227
    1718       3.5583       1.5570
    1719       3.6235       1.6396
    1720       3.5487       1.5990
    1721       3.7974       1.3854
    1722       3.8411       1.2213
    1723       3.5541       1.4331
    1724       3.6548       1.4356
    1725       3.6598       1.5632
    1726       3.6253       1.4063
    1727       3.6318       1.4570
    1728       3.5656       1.4873
    1729       3.2103       1.5850
    1730       3.6754       1.6282
    1731       3.6264       1.4658
    1732       3.5499       1.3108
    1733       3.6934       1.4225
    1734       3.6719       1.6284
    1735       3.5864       1.5564
    1736       3.8575       1.6368
    1737       3.6224       1.7425
    1738       3.5593       1.8716
    1739       3.5948       1.5697
    1740       3.7360       1.5314
    1741       3.7348       1.4780
    1742       3.3276       1.4125
    1743       3.6601       1.5812
    1744       3.6553       1.4318
    1745       3.4881       1.3654
    1746       3.6234       1.4119
    1747       3.6468       1.4293
    1748       3.5429       1.3867
    1749       3.4704       1.5140
    1750       3.4381       1.6191
    1751       3.5506       1.4028
    1752       3.4276       1.4671
    1753       3.5842       1.4086
    1754       3.5690       1.4144
    1755       3.5035       1.3526
    1756       3.1507       1.6074
    1757       3.4773       1.3682
    1758       3.9133       1.4598
    1759       4.0262       1.3583
    1760       3.8895       1.3596
    1761       3.4975       1.5457
    1762       3.5963       1.4001
    1763       3.5714       1.6115
    1764       3.4152       1.6170
    1765       3.4133       1.4855
    1766       3.3809       1.4420
    1767       3.4507       1.5139
    1768       3.3079       1.4268
    1769       3.4801       1.5252
    1770       3.6356       1.4213
    1771       3.5916       1.2586
    1772       3.5593       1.4090
    1773       3.8014       1.4051
    1774       3.5291       1.5067
    1775       3.6784       1.3900
    1776       3.5054       1.3125
    1777       4.1477       1.4271
    1778       3.2855       1.3867
    1779       3.4056       1.4989
    1780       3.2993       1.4061
    1781       3.5508       1.3463
    1782       3.5424       1.4380
    1783       3.2520       1.3901
    1784       3.2624       1.6136
    1785       3.3420       1.3070
    1786       3.2631       1.4576
    1787       3.4070       1.3957
    1788       3.2177       1.4424
    1789       3.3653       1.3819
    1790       3.4769       1.5624
    1791       3.3704       1.5199
    1792       3.2315       1.4446
    1793       3.4719       1.4513
    1794       3.1953       1.6092
    1795       3.2023       1.5264
    1796       3.4463       1.5862
    1797       3.4265       1.5458
    1798       3.4440       1.4443
    1799       3.3854       1.5433
    1800       3.2768       1.3649
    1801       3.1964       1.5647
    1802       3.1877       1.5537
    1803       3.2573       1.3940
    1804       3.2467       1.4647
    1805       3.1285       1.4029
    1806       3.2957       1.4302
    1807       3.3480       1.4782
    1808       3.1482       1.4750
    1809       3.3746       1.3806
    1810       3.1280       1.4365
    1811       3.1410       1.3599
    1812       3.0430       1.2669
    1813       3.0427       1.3422
    1814       3.1918       1.3547
    1815       3.4253       1.3838
    1816       3.1557       1.3473
    1817       3.2399       1.2583
    1818       3.2193       1.3133
    1819       3.1606       1.3191
    1820       3.1983       1.3553
    1821       3.0863       1.5362
    1822       3.1016       1.5302
    1823       3.0876       1.5013
    1824       3.0518       1.5383
    1825       3.4323       1.4172
    1826       3.3461       1.4962
    1827       3.2670       1.4740
    1828       3.4711       1.5869
    1829       3.4194       1.4568
    1830       3.2564       1.5045
    1831       3.5027       1.5576
    1832       3.5193       1.4206
    1833       3.5760       1.4338
    1834       3.3368       1.5709
    1835       3.4875       1.4583
    1836       3.3838       1.5250
    1837       3.2997       1.3800
    1838       3.4605       1.5107
    1839       3.4245       1.4449
    1840       3.4380       1.4580
    1841       3.3961       1.3870
    1842       3.7061       1.3689
    1843       3.6317       1.4458
    1844       3.6615       1.4588
    1845       3.7933       1.4995
    1846       3.6911       1.3769
    1847       3.8012       1.4338
    1848       3.6891       1.6495
    1849       3.7383       1.6120
    1850       3.7958       1.5588
    1851       3.7412       1.4640
    1852       3.6255       1.4044
    1853       3.6240       1.4812
    1854       3.7631       1.3643
    1855       3.5898       1.4530
    1856       3.8507       1.4440
    1857       3.6343       1.4657
    1858       3.6229       1.4970
    1859       3.5653       1.4435
    1860       3.6495       1.5516
    1861       3.5430       1.4511
    1862       3.5672       1.3347
    1863       3.6009       1.3833
    1864       3.6809       1.4148
    1865       3.7817       1.3867
    1866       3.7933       1.3240
    1867       3.6247       1.5642
    1868       3.7068       1.4705
    1869       3.6633       1.5498
    1870       3.7124       1.4820
    1871       3.5262       1.5556
    1872       3.6606       1.5174
    1873       3.7350       1.5125
    1874       3.6743       1.4302
    1875       3.5853       1.4611
    1876       3.6332       1.6624
    1877       3.7512       1.5818
    1878       3.6093       1.5905
    1879       3.6125       1.3943
    1880       3.4313       1.3440
    1881       3.6019       1.5513
    1882       3.5015       1.3971
    1883       3.4429       1.2961
    1884       3.5722       1.3263
    1885       3.6345       1.2615
    1886       3.5366       1.3425
    1887       3.5488       1.3169
    1888       3.3219       1.1839
    1889       3.4761       1.4818
    1890       3.3140       1.3636
    1891       3.4797       1.3606
    1892       3.6033       1.3601
    1893       3.5741       1.3096
    1894       3.6958       1.3543
    1895       3.5960       1.4173
    1896       3.5400       1.4126
    1897       3.4634       1.4014
    1898       3.5040       1.4956
    1899       3.4861       1.3590
    1900       3.8691       1.4096
    1901       3.4926       1.3517
    1902       3.4899       1.4458
    1903       3.7822       1.3845
    1904       3.6988       1.2803
    1905       3.5336       1.3988
    1906       3.6455       1.4421
    1907       3.5572       1.4643
    1908       3.5824       1.4583
    1909       3.4833       1.2745
    1910       3.6218       1.3684
    1911       3.5714       1.3832
    1912       3.5731       1.4826
    1913       3.6332       1.4701
    1914       3.5720       1.5897
    1915       3.6782       1.5102
    1916       3.7283       1.4014
    1917       3.7949       1.5242
    1918       3.7041       1.4710
    1919       3.8076       1.4240
    1920       3.5746       1.4432
    1921       3.5515       1.4826
    1922       3.6825       1.4109
    1923       3.6611       1.3415
    1924       3.4906       1.4338
    1925       3.5233       1.4492
    1926       3.5999       1.5027
    1927       3.8422       1.3962
    1928       3.6749       1.4110
    1929       3.5888       1.3609
    1930       3.7164       1.4746
    1931       3.7070       1.4497
    1932       3.5237       1.4200
    1933       3.5986       1.4270
    1934       3.5509       1.4971
    1935       3.3688       1.5070
    1936       3.6106       1.4868
    1937       3.5133       1.4107
    1938       3.7356       1.4793
    1939       3.6365       1.4102
    1940       3.7207       1.3855
    1941       3.6062       1.4147
    1942       3.7239       1.4395
    1943       3.4369       1.4791
    1944       3.6439       1.4838
    1945       3.4462       1.5144
    1946       3.6516       1.5491
    1947       3.6118       1.6092
    1948       3.5292       1.5257
    1949       3.5419       1.6179
    1950       3.6389       1.5337
    1951       3.6661       1.4484
    1952       3.6677       1.5516
    1953       3.4812       1.5349
    1954       3.6483       1.4182
    1955       3.4163       1.5423
    1956       3.5771       1.5938
    1957       3.7667       1.5006
    1958       3.5447       1.5698
    1959       3.7066       1.4111
    1960       3.7433       1.4580
    1961       3.6041       1.4343
    1962       3.8325       1.3941
    1963       3.7884       1.3645
    1964       3.7076       1.4660
    1965       3.5861       1.4387
    1966       3.6044       1.3904
    1967       3.4739       1.5240
    1968       3.5909       1.4757
    1969       3.7067       1.4379
    1970       3.8189       1.4552
    1971       3.8421       1.5367
    1972       3.9254       1.4838
    1973       3.7154       1.4688
    1974       3.7760       1.5515
    1975       3.7638       1.5043
    1976       3.9514       1.5478
    1977       3.7132       1.4866
    1978       3.7677       1.3954
    1979       3.5646       1.4562
    1980       3.8889       1.5096
    1981       3.5461       1.3590
    1982       3.5561       1.4416
    1983       3.7832       1.4507
    1984       3.8222       1.4884
    1985       3.4764       1.4783
    1986       3.6821       1.3554
    1987       3.7883       1.4986
    1988       3.7785       1.3808
    1989       3.6129       1.5090
    1990       3.5116       1.4065
    1991       3.5389       1.4958
    1992       3.5196       1.4041
    1993       3.5399       1.5101
    1994       3.6988       1.4066
    1995       3.7465       1.3874
    1996       3.6577       1.4531
    1997       3.8368       1.4609
    1998       3.7602       1.4246
    1999       3.7821       1.4556
    2000       3.6633       1.4720
    2001       3.6903       1.4417
    2002       3.5767       1.4411
    2003       3.5886       1.3831
    2004       3.6943       1.3464
    2005       3.9423       1.2904
    2006       3.8734       1.4070
    2007       3.6974       1.4101
    2008       3.7611       1.4749
    2009       3.8396       1.4683
    2010       3.5331       1.4594
    2011       3.5435       1.3924
    2012       3.6617       1.5584
    2013       3.6201       1.5330
    2014       3.5220       1.4620
    2015       3.5823       1.4501
    2016       3.6746       1.4756
    2017       3.5712       1.3863
    2018       3.5511       1.4339
    2019       3.5549       1.5190
    2020       3.3667       1.3612
    2021       3.4420       1.5163
    2022       3.3123       1.4422
    2023       3.5869       1.4235
    2024       3.4567       1.5994
    2025       3.3903       1.3735
    2026       3.3971       1.5811
    2027       3.3790       1.4806
    2028       3.4911       1.5306
    2029       3.6540       1.5345
    2030       3.6140       1.4874
    2031       3.4189       1.4945
    2032       3.5872       1.5313
    2033       3.6112       1.5366
    2034       3.5962       1.5603
    2035       3.7536       1.5128
    2036       3.7744       1.4327
    2037       3.6840       1.5337
    2038       3.8431       1.4780
    2039       3.6761       1.6072
    2040       3.8174       1.7072
    2041       3.7791       1.6350
    2042       3.7251       1.6838
    2043       3.6209       1.6491
    2044       3.6200       1.5785
    2045       3.7150       1.6415
    2046       3.8722       1.6211
    2047       3.7816       1.5275
    2048       3.6609       1.6654
    2049       3.7556       1.5468
    2050       3.6753       1.5969
    2051       3.6345       1.7005
    2052       3.5372       1.6125
    2053       3.6159       1.5631
    2054       3.5141       1.5388
    2055       3.5975       1.5261
    2056       3.6341       1.5243
    2057       3.5652       1.6281
    2058       3.7951       1.6006
    2059       3.8075       1.5193
    2060       3.7799       1.4933
    2061       3.6019       1.9973
    2062       3.6833       1.5488
    2063       3.5525       1.5558
    2064       3.4463       1.7034
    2065       3.7004       1.5415
    2066       3.5701       1.7435
    2067       3.7354       1.6244
